balance,prime_card,pv,tau,categ
3300.0,1,-85.97800000000001,300.0,always-takers
6600.0,1,681.146,299.99999999999994,always-takers
8600.0,1,1033.771,300.0,always-takers
6600.0,1,1150.066,700.0,complier
13700.0,1,1914.496,700.0,complier
7800.0,1,843.304,300.0,always-takers
8700.0,1,1681.79,700.0,complier
2500.0,0,720.891,700.0000000000001,complier
4600.0,1,177.074,300.0,always-takers
9200.0,1,1210.149,699.9999999999999,complier
4400.0,1,511.51,300.0,always-takers
6700.0,1,441.701,300.0,always-takers
11000.0,1,1185.195,700.0,complier
8200.0,1,1633.92,700.0000000000001,complier
4600.0,1,324.62,300.0,always-takers
6800.0,1,607.725,300.0,always-takers
5100.0,1,191.327,300.0,always-takers
4100.0,0,667.762,200.0,never-taker
10000.0,1,1701.799,700.0,complier
10600.0,1,772.398,300.0,always-takers
7200.0,1,819.961,300.0,always-takers
5900.0,1,746.4010000000001,300.00000000000006,always-takers
7100.0,1,1430.761,700.0,complier
2500.0,1,424.29,300.0,always-takers
12100.0,1,1287.9479999999999,699.9999999999999,complier
5900.0,1,488.70799999999997,300.0,always-takers
7300.0,0,1225.056,200.0,never-taker
7400.0,1,1165.513,700.0,complier
5200.0,1,1119.545,700.0,complier
6400.0,1,421.068,300.0,always-takers
8500.0,0,815.852,200.0,never-taker
3000.0,0,452.579,700.0,complier
6500.0,1,1253.327,700.0,complier
6200.0,1,1231.5059999999999,699.9999999999999,complier
3000.0,0,925.86,700.0000000000001,complier
4800.0,1,339.935,300.0,always-takers
5000.0,1,595.323,300.0,always-takers
7000.0,1,816.948,700.0,complier
10700.0,1,1174.839,299.9999999999999,always-takers
6900.0,1,662.547,300.0,always-takers
4900.0,0,843.947,700.0000000000001,complier
6300.0,1,342.007,300.0,always-takers
5900.0,1,1070.415,700.0,complier
10300.0,1,402.435,300.0,always-takers
2400.0,0,441.757,700.0,complier
5300.0,1,1082.316,700.0,complier
9900.0,1,1449.722,700.0,complier
11000.0,1,1549.214,699.9999999999999,complier
9300.0,1,1254.1109999999999,699.9999999999999,complier
23700.0,1,1612.515,300.0,always-takers
3900.0,1,286.295,300.0,always-takers
5900.0,1,729.496,300.0,always-takers
4300.0,0,396.043,700.0000000000001,complier
11400.0,1,866.962,300.0,always-takers
6000.0,1,788.941,300.00000000000006,always-takers
9800.0,1,587.658,300.0,always-takers
8900.0,1,840.202,300.0,always-takers
4600.0,0,350.333,700.0,complier
4900.0,1,462.55899999999997,300.0,always-takers
3300.0,1,247.875,300.0,always-takers
5300.0,0,731.297,200.0,never-taker
8400.0,1,676.097,300.0,always-takers
4000.0,1,270.164,300.0,always-takers
14900.0,1,1268.784,300.0000000000001,always-takers
4000.0,1,142.579,300.0,always-takers
4000.0,1,481.704,300.0,always-takers
7000.0,0,674.93,200.0,never-taker
4000.0,0,861.373,200.0,never-taker
4300.0,1,325.599,300.0,always-takers
5700.0,1,740.753,700.0,complier
4100.0,0,698.809,700.0,complier
8800.0,0,779.527,200.0,never-taker
6100.0,1,1194.711,700.0,complier
10500.0,1,955.221,300.0,always-takers
4700.0,1,440.959,300.0,always-takers
3600.0,1,143.399,300.0,always-takers
3500.0,0,894.791,700.0000000000001,complier
7100.0,1,1338.5059999999999,699.9999999999999,complier
9800.0,1,376.41200000000003,300.0,always-takers
7700.0,1,807.787,300.00000000000006,always-takers
6400.0,0,866.86,200.0000000000001,never-taker
9500.0,1,1460.422,700.0,complier
5400.0,0,1179.455,200.0,never-taker
11800.0,1,1026.038,300.0,always-takers
4600.0,0,751.536,200.0,never-taker
4300.0,0,470.678,200.0,never-taker
4500.0,0,402.081,700.0000000000001,complier
10900.0,1,1875.04,700.0,complier
5700.0,1,560.4100000000001,300.00000000000006,always-takers
5000.0,0,793.435,200.0,never-taker
4100.0,0,563.931,700.0,complier
4400.0,1,341.33,300.0,always-takers
4700.0,1,61.31399999999999,300.0,always-takers
3700.0,1,177.85,300.0,always-takers
5200.0,0,719.438,200.0,never-taker
3300.0,0,600.637,700.0,complier
6200.0,1,886.891,300.0,always-takers
5800.0,1,1405.3,700.0,complier
7600.0,1,199.785,300.0,always-takers
4100.0,0,460.916,700.0,complier
9900.0,1,1130.969,700.0,complier
6800.0,0,659.682,200.0,never-taker
13100.0,1,1014.033,300.0,always-takers
9500.0,0,1033.432,200.0,never-taker
3700.0,0,362.811,700.0,complier
8800.0,1,548.061,300.0,always-takers
9800.0,1,793.454,299.99999999999994,always-takers
8500.0,1,1538.7069999999999,699.9999999999999,complier
5600.0,1,-35.59699999999998,300.0,always-takers
3700.0,1,335.04200000000003,300.0,always-takers
3700.0,1,329.856,300.0,always-takers
6300.0,1,505.78200000000004,300.0,always-takers
5600.0,0,986.612,200.0000000000001,never-taker
5200.0,0,1147.187,200.0,never-taker
7100.0,1,507.847,300.0,always-takers
5900.0,1,734.112,700.0,complier
7200.0,1,673.7470000000001,300.00000000000006,always-takers
4800.0,1,217.45999999999998,300.0,always-takers
4400.0,1,591.754,300.0,always-takers
6100.0,1,272.39300000000003,300.0,always-takers
6600.0,1,1477.38,700.0000000000001,complier
9100.0,1,1398.463,700.0,complier
4000.0,1,203.17000000000002,300.0,always-takers
3800.0,0,549.005,700.0000000000001,complier
4600.0,1,706.704,299.99999999999994,always-takers
2800.0,0,696.582,200.0,never-taker
12500.0,1,641.0799999999999,299.99999999999994,always-takers
7500.0,1,505.077,300.0,always-takers
10800.0,1,683.533,300.0,always-takers
3700.0,1,544.66,300.0,always-takers
8300.0,1,973.471,300.0,always-takers
8000.0,1,242.79399999999998,300.0,always-takers
6600.0,0,578.548,200.0,never-taker
5700.0,1,1032.281,700.0,complier
5000.0,1,514.381,300.0,always-takers
9500.0,1,602.175,299.99999999999994,always-takers
4000.0,0,633.193,700.0,complier
5300.0,1,1448.618,699.9999999999999,complier
6900.0,1,1284.579,700.0,complier
6400.0,1,575.239,300.00000000000006,always-takers
5200.0,1,77.042,300.0,always-takers
4100.0,0,535.715,700.0000000000001,complier
5700.0,1,512.2909999999999,299.99999999999994,always-takers
5700.0,1,823.031,300.0,always-takers
2400.0,0,275.448,700.0,complier
3900.0,0,761.102,200.0,never-taker
9700.0,1,1650.272,699.9999999999999,complier
10500.0,1,866.816,300.0,always-takers
6100.0,1,270.968,300.0,always-takers
5600.0,1,1277.22,700.0,complier
7500.0,1,535.3050000000001,300.00000000000006,always-takers
18600.0,1,1940.255,700.0,complier
6900.0,1,1433.738,700.0,complier
2400.0,1,167.497,300.0,always-takers
6400.0,1,48.74600000000001,300.0,always-takers
5100.0,1,912.33,700.0,complier
8400.0,1,1153.0439999999999,699.9999999999999,complier
5600.0,1,1146.856,700.0,complier
6400.0,1,1720.933,700.0,complier
7000.0,1,1605.8980000000001,700.0000000000001,complier
5100.0,1,756.0889999999999,299.99999999999994,always-takers
4700.0,0,605.464,200.0,never-taker
6700.0,1,336.762,300.0,always-takers
4400.0,1,491.481,300.0,always-takers
6500.0,1,473.118,300.0,always-takers
7700.0,1,1668.569,700.0,complier
11900.0,1,784.559,299.99999999999994,always-takers
6900.0,1,1489.863,700.0,complier
5100.0,0,777.657,200.0,never-taker
6200.0,0,905.317,200.0,never-taker
5900.0,1,742.073,300.0,always-takers
9100.0,1,779.183,300.0,always-takers
7200.0,1,1261.566,700.0,complier
4900.0,0,656.865,200.0,never-taker
8400.0,1,241.171,300.0,always-takers
3500.0,0,434.062,699.9999999999999,complier
7200.0,1,454.09299999999996,300.0,always-takers
3600.0,0,112.509,700.0,complier
5800.0,1,567.047,300.0,always-takers
10200.0,1,1027.011,300.0,always-takers
11500.0,1,680.703,300.0,always-takers
3700.0,1,607.394,300.0,always-takers
4500.0,1,298.905,300.0,always-takers
5800.0,1,415.504,300.0,always-takers
9900.0,1,1551.9470000000001,700.0000000000001,complier
2500.0,0,785.838,700.0,complier
5700.0,1,1408.4679999999998,699.9999999999999,complier
3700.0,0,813.623,200.0,never-taker
8600.0,1,1215.202,700.0,complier
6600.0,1,392.19100000000003,300.0,always-takers
1600.0,0,420.506,200.0,never-taker
3700.0,1,394.842,300.0,always-takers
2700.0,1,66.19300000000001,300.0,always-takers
7200.0,1,979.206,700.0,complier
2900.0,0,642.721,200.0,never-taker
7200.0,1,1750.324,700.0,complier
6500.0,1,801.761,299.99999999999994,always-takers
7800.0,1,308.542,300.0,always-takers
6800.0,1,456.068,300.0,always-takers
11900.0,1,1189.406,700.0,complier
11900.0,1,1405.748,700.0,complier
4400.0,1,392.856,300.0,always-takers
8700.0,1,1407.385,700.0,complier
3300.0,1,256.277,300.0,always-takers
7200.0,1,1556.612,700.0000000000001,complier
3900.0,0,598.336,200.0,never-taker
6200.0,1,443.078,300.0,always-takers
6200.0,1,481.209,300.0,always-takers
4400.0,0,635.163,700.0,complier
9600.0,1,1746.144,700.0,complier
3800.0,0,1008.596,200.0,never-taker
7100.0,1,303.936,300.0,always-takers
4500.0,0,925.924,200.0,never-taker
9300.0,1,1603.339,699.9999999999999,complier
3600.0,1,444.834,300.0,always-takers
3200.0,0,-50.083,700.0,complier
9600.0,1,1463.592,700.0000000000001,complier
1400.0,0,431.223,700.0,complier
4700.0,1,-62.82400000000001,300.0,always-takers
21800.0,1,1333.305,300.0,always-takers
10600.0,1,567.037,300.00000000000006,always-takers
5000.0,1,695.514,300.0,always-takers
5200.0,1,1332.414,700.0,complier
10700.0,1,1504.5149999999999,699.9999999999999,complier
3900.0,1,280.948,300.0,always-takers
4700.0,1,585.576,300.0,always-takers
6400.0,1,1053.754,699.9999999999999,complier
8400.0,1,757.1279999999999,299.99999999999994,always-takers
12100.0,1,1126.252,300.0,always-takers
3700.0,0,338.53,700.0,complier
6900.0,1,1488.979,700.0,complier
7000.0,1,445.227,300.0,always-takers
5100.0,1,607.592,300.0,always-takers
5400.0,1,1512.394,700.0,complier
5000.0,1,443.505,300.0,always-takers
2600.0,1,295.34,300.0,always-takers
3800.0,0,662.591,699.9999999999999,complier
6300.0,1,685.7760000000001,300.00000000000006,always-takers
9100.0,1,629.71,300.00000000000006,always-takers
5400.0,1,1290.558,700.0,complier
4800.0,1,514.3679999999999,299.99999999999994,always-takers
2800.0,1,224.405,300.0,always-takers
4300.0,0,530.998,700.0,complier
3700.0,1,91.607,300.0,always-takers
4400.0,1,365.48199999999997,300.0,always-takers
3100.0,0,706.952,200.0,never-taker
4600.0,1,161.805,300.0,always-takers
17500.0,1,1246.516,300.0000000000001,always-takers
13100.0,1,1172.988,300.0,always-takers
5400.0,1,1326.02,700.0,complier
3800.0,0,439.467,200.0,never-taker
5700.0,0,1083.849,200.0,never-taker
10400.0,1,1982.951,700.0,complier
8700.0,1,-13.855000000000018,300.0,always-takers
5900.0,1,123.179,300.0,always-takers
5300.0,1,270.439,300.0,always-takers
6900.0,1,1137.6390000000001,700.0000000000001,complier
6800.0,1,924.661,300.0,always-takers
1700.0,1,326.706,300.0,always-takers
6700.0,0,912.224,200.0000000000001,never-taker
10100.0,1,121.13999999999999,300.0,always-takers
4300.0,1,-12.980000000000018,300.0,always-takers
5200.0,1,1131.408,699.9999999999999,complier
7900.0,1,262.118,300.0,always-takers
3600.0,1,328.298,300.0,always-takers
5500.0,1,505.074,300.0,always-takers
5300.0,1,691.088,299.99999999999994,always-takers
6600.0,1,237.504,300.0,always-takers
7000.0,1,193.475,300.0,always-takers
2900.0,0,87.525,700.0,complier
5400.0,1,1646.1770000000001,700.0000000000001,complier
2700.0,1,434.923,300.0,always-takers
6100.0,1,508.606,300.0,always-takers
5100.0,1,1034.944,700.0,complier
12100.0,1,575.236,300.0,always-takers
11600.0,1,845.957,300.0,always-takers
7700.0,1,1249.76,700.0,complier
7000.0,1,1759.871,700.0,complier
2700.0,0,680.374,200.0,never-taker
11200.0,1,463.288,300.0,always-takers
2600.0,0,524.584,699.9999999999999,complier
2500.0,1,-92.154,300.0,always-takers
4300.0,0,1073.256,200.0,never-taker
7600.0,1,559.379,300.0,always-takers
4200.0,0,312.119,700.0,complier
3900.0,1,259.265,300.0,always-takers
9800.0,1,726.2850000000001,300.00000000000006,always-takers
6700.0,1,222.9,300.0,always-takers
7300.0,1,1284.6680000000001,700.0000000000001,complier
11500.0,1,1662.492,700.0,complier
2500.0,0,107.187,700.0,complier
8200.0,0,711.444,200.0,never-taker
3300.0,0,937.697,700.0000000000001,complier
6800.0,1,1524.665,700.0,complier
6000.0,1,1127.837,700.0,complier
7400.0,1,494.21000000000004,300.0,always-takers
9000.0,1,1615.722,700.0,complier
4800.0,1,391.442,300.0,always-takers
9400.0,1,351.322,300.0,always-takers
7000.0,1,314.867,300.0,always-takers
10200.0,1,704.0029999999999,299.99999999999994,always-takers
7900.0,1,1000.313,700.0,complier
10900.0,1,331.264,300.0,always-takers
4500.0,0,260.086,700.0,complier
9100.0,1,796.711,300.0,always-takers
6500.0,1,534.553,300.0,always-takers
3800.0,0,992.104,200.0,never-taker
8000.0,1,650.636,299.99999999999994,always-takers
8100.0,1,1378.261,700.0,complier
3400.0,0,356.326,200.0,never-taker
6600.0,1,385.884,300.0,always-takers
8700.0,1,1302.103,700.0000000000001,complier
2400.0,0,175.306,700.0,complier
3700.0,0,924.791,200.0000000000001,never-taker
5200.0,1,503.733,300.0,always-takers
6800.0,1,271.3,300.0,always-takers
4800.0,0,825.206,200.0000000000001,never-taker
7000.0,0,990.699,200.0000000000001,never-taker
5800.0,1,64.5,300.0,always-takers
2000.0,0,681.918,200.0,never-taker
2100.0,0,290.206,700.0,complier
6200.0,1,1430.848,700.0,complier
6700.0,1,1348.8899999999999,699.9999999999999,complier
5500.0,0,800.026,200.0,never-taker
10400.0,1,1777.633,700.0,complier
11900.0,1,824.894,300.0,always-takers
10400.0,1,1542.645,700.0,complier
2300.0,1,332.44100000000003,300.0,always-takers
5700.0,1,1212.8400000000001,700.0000000000001,complier
8500.0,1,569.892,300.00000000000006,always-takers
5400.0,0,744.284,200.0,never-taker
5600.0,1,1318.296,700.0,complier
2000.0,0,110.559,700.0,complier
5500.0,1,285.408,300.0,always-takers
5400.0,1,904.226,700.0,complier
4900.0,0,598.305,699.9999999999999,complier
7400.0,1,1463.069,700.0,complier
4300.0,0,939.999,200.0,never-taker
2600.0,0,827.775,200.0000000000001,never-taker
4000.0,0,174.651,700.0,complier
5900.0,1,82.37,300.0,always-takers
4200.0,0,699.765,200.0,never-taker
12300.0,1,1515.887,700.0,complier
8400.0,1,1510.579,700.0,complier
6700.0,0,495.436,199.99999999999994,never-taker
8400.0,1,659.03,300.0,always-takers
5600.0,1,1558.406,700.0,complier
9400.0,1,938.391,300.0,always-takers
8000.0,1,761.192,300.0,always-takers
6800.0,1,497.209,300.0,always-takers
4000.0,1,302.425,300.0,always-takers
4200.0,1,411.46500000000003,300.0,always-takers
6400.0,1,581.171,300.00000000000006,always-takers
8800.0,1,1152.8020000000001,700.0000000000001,complier
4700.0,1,465.751,300.0,always-takers
4100.0,0,414.38,700.0000000000001,complier
1800.0,0,441.396,199.99999999999994,never-taker
5400.0,1,286.479,300.0,always-takers
4300.0,0,871.517,200.0,never-taker
4000.0,0,559.366,700.0,complier
10900.0,1,1583.3890000000001,700.0000000000001,complier
4400.0,1,40.06400000000002,300.0,always-takers
9200.0,1,1547.984,699.9999999999999,complier
5300.0,1,1544.5349999999999,699.9999999999999,complier
4500.0,0,282.407,700.0,complier
8200.0,1,889.986,300.0,always-takers
3000.0,1,440.764,300.0,always-takers
4200.0,1,667.7239999999999,299.99999999999994,always-takers
4100.0,0,273.232,700.0,complier
8500.0,1,1078.722,300.0,always-takers
5100.0,1,493.753,300.0,always-takers
11900.0,1,1676.909,700.0000000000001,complier
2300.0,1,395.234,300.0,always-takers
5100.0,1,367.719,300.0,always-takers
4300.0,0,631.841,699.9999999999999,complier
7100.0,1,1089.099,700.0,complier
8200.0,1,491.003,300.0,always-takers
9200.0,1,967.541,300.0,always-takers
7200.0,1,521.546,300.00000000000006,always-takers
4000.0,1,112.65100000000001,300.0,always-takers
4900.0,0,284.759,700.0,complier
4300.0,1,-23.322000000000003,300.0,always-takers
7600.0,1,496.019,300.0,always-takers
8400.0,0,1142.254,200.0,never-taker
4700.0,0,1048.51,200.0,never-taker
3800.0,1,551.696,300.0,always-takers
8900.0,1,430.20500000000004,300.0,always-takers
4300.0,0,732.33,699.9999999999999,complier
3100.0,0,354.039,700.0,complier
5800.0,1,792.027,300.00000000000006,always-takers
2800.0,0,458.555,700.0,complier
7600.0,1,1381.011,700.0,complier
5900.0,1,1157.225,699.9999999999999,complier
7300.0,1,627.027,300.00000000000006,always-takers
12300.0,1,1803.539,700.0,complier
2600.0,0,676.112,700.0000000000001,complier
10400.0,1,1939.584,700.0,complier
7400.0,0,1222.646,200.0,never-taker
3900.0,1,617.039,300.0,always-takers
4000.0,1,478.637,300.0,always-takers
12000.0,1,1264.017,300.0,always-takers
7200.0,1,1645.891,700.0000000000001,complier
5700.0,1,658.758,300.00000000000006,always-takers
4100.0,0,911.212,200.0,never-taker
3000.0,1,354.945,300.0,always-takers
6900.0,1,538.068,300.0,always-takers
2000.0,0,934.346,200.0,never-taker
3800.0,0,789.846,700.0,complier
10100.0,1,602.213,299.99999999999994,always-takers
10700.0,1,1376.478,700.0000000000001,complier
2400.0,0,863.808,200.0,never-taker
2100.0,0,84.302,700.0,complier
8500.0,1,158.586,300.0,always-takers
11200.0,1,511.745,300.0,always-takers
6400.0,0,750.827,200.0,never-taker
5800.0,1,157.188,300.0,always-takers
9300.0,1,1436.565,700.0,complier
2900.0,1,752.7760000000001,300.00000000000006,always-takers
10500.0,1,1593.074,700.0000000000001,complier
5700.0,1,486.131,300.0,always-takers
7300.0,0,765.617,200.0,never-taker
3900.0,1,451.79200000000003,300.0,always-takers
2600.0,0,691.372,200.0,never-taker
4300.0,0,278.729,700.0,complier
7800.0,1,691.98,300.0,always-takers
12800.0,1,1203.299,300.0,always-takers
3600.0,0,485.058,700.0,complier
9400.0,1,1588.911,700.0000000000001,complier
3900.0,0,410.156,700.0,complier
2600.0,0,506.027,700.0,complier
7100.0,1,901.9490000000001,700.0,complier
1100.0,1,242.998,300.0,always-takers
3300.0,0,820.18,699.9999999999999,complier
2800.0,0,94.597,700.0,complier
11800.0,1,1402.155,300.0,always-takers
3500.0,0,877.105,200.0,never-taker
6300.0,1,1357.077,700.0,complier
14000.0,1,1089.1770000000001,300.0000000000001,always-takers
7600.0,1,1893.16,700.0,complier
4900.0,1,238.163,300.0,always-takers
5800.0,1,1494.737,700.0000000000001,complier
7200.0,1,1246.313,700.0000000000001,complier
10000.0,1,989.009,700.0,complier
20700.0,1,1872.788,700.0,complier
3300.0,0,695.036,200.0,never-taker
10700.0,1,525.3340000000001,300.00000000000006,always-takers
5500.0,1,645.433,300.0,always-takers
6500.0,1,864.48,700.0,complier
6800.0,1,582.076,300.0,always-takers
4500.0,0,74.28,700.0,complier
1700.0,0,184.093,700.0,complier
4800.0,1,304.435,300.0,always-takers
12100.0,1,795.28,300.0,always-takers
8500.0,0,1132.549,200.0,never-taker
9300.0,1,1105.894,700.0,complier
4400.0,0,1187.229,200.0,never-taker
3800.0,0,784.417,200.0,never-taker
3200.0,0,744.457,699.9999999999999,complier
14800.0,1,1718.3980000000001,700.0000000000001,complier
3400.0,0,645.244,200.0,never-taker
8600.0,1,301.428,300.0,always-takers
9100.0,1,890.302,300.0,always-takers
3700.0,0,913.317,200.0,never-taker
6500.0,1,493.81600000000003,300.0,always-takers
8200.0,1,1627.308,700.0,complier
10200.0,1,415.508,300.0,always-takers
2900.0,0,599.322,700.0000000000001,complier
6200.0,1,1616.73,700.0,complier
6100.0,1,1467.214,699.9999999999999,complier
7800.0,1,2126.792,700.0,complier
4100.0,0,242.434,700.0,complier
16900.0,1,1401.579,300.0,always-takers
14700.0,1,974.143,300.0,always-takers
2200.0,1,169.495,300.0,always-takers
12200.0,1,383.185,300.0,always-takers
4600.0,1,136.606,300.0,always-takers
5300.0,1,451.125,300.0,always-takers
5900.0,1,707.111,300.0,always-takers
