mkt_email,next_mnth_pv,age,tenure,ammount_spent,vehicle,food,beverage,art,baby,personal_care,toys,clothing,decor,cell_phones,construction,home_appliances,electronics,sports,tools,games,industry,pc,jewel,books,music_books_movies,health
1,1376.39,35.0,1.0,146.42,0,0,0,1,0,0,1,2,1,5,0,0,5,0,3,2,2,3,0,1,2,1
1,1555.63,27.0,1.0,37.09,0,2,0,1,1,1,0,5,2,2,1,0,0,0,3,1,3,1,1,0,2,2
0,41.53,35.0,0.0,158.96,0,1,1,0,2,1,2,3,1,3,2,0,3,2,0,3,1,1,0,0,2,1
1,1268.51,28.0,0.0,37.2,0,1,2,2,0,0,1,1,2,3,1,0,4,1,0,0,0,0,0,1,2,1
1,1876.59,41.0,0.0,6.38,0,3,1,1,1,1,1,1,3,3,1,1,6,1,1,3,1,2,3,2,3,2
0,74.42,52.0,0.0,65.95,1,0,2,3,2,0,1,2,0,1,0,1,2,1,0,4,1,6,1,1,1,5
1,1543.82,31.0,1.0,205.47,0,1,1,0,2,1,0,1,4,5,1,0,3,1,2,3,2,0,1,2,0,2
1,1490.81,37.0,1.0,187.24,1,0,1,1,0,2,1,4,0,1,1,3,1,0,2,1,3,1,1,0,1,0
0,16.1,19.0,0.0,25.56,0,0,1,0,2,0,1,3,2,4,2,1,2,0,2,3,0,3,0,2,2,0
0,29.63,39.0,0.0,58.43,0,0,0,3,3,1,2,1,3,3,1,0,4,1,1,3,1,0,0,0,0,4
1,1684.99,32.0,0.0,159.4,0,0,2,2,2,1,2,3,1,2,0,0,0,1,2,1,1,3,0,0,0,4
1,19872.83,49.0,0.0,26282.93,0,1,2,0,1,0,0,0,2,2,2,2,1,1,0,1,2,3,0,1,1,3
1,1728.01,35.0,0.0,224.21,0,1,1,2,1,0,3,2,0,5,1,0,3,0,0,0,0,1,0,0,2,1
1,1371.24,42.0,1.0,132.88,0,1,1,0,0,2,1,1,0,5,0,2,2,1,1,2,0,2,0,1,0,1
0,101.96,40.0,0.0,68.3,0,1,0,0,2,2,1,3,1,5,1,3,1,1,0,2,3,2,0,0,2,0
0,101.74,39.0,0.0,28.74,0,0,2,1,1,3,2,3,0,2,0,0,4,0,1,2,3,0,0,0,2,1
0,86.4,36.0,0.0,127.57,0,4,2,0,1,1,1,0,1,3,0,1,6,1,1,2,1,2,0,1,1,2
1,1573.71,73.0,1.0,77.52,0,1,1,1,0,3,0,2,2,4,0,2,2,2,1,4,0,3,2,0,2,3
0,38.8,40.0,0.0,5.64,0,2,0,1,1,0,2,2,1,5,0,0,0,1,1,2,1,3,0,1,0,1
0,32.26,27.0,1.0,24.91,0,0,0,0,2,3,0,3,3,4,4,0,2,0,1,2,1,1,0,1,0,2
1,1587.85,26.0,0.0,54.9,0,0,0,0,0,0,2,3,2,8,3,0,2,0,2,0,0,2,0,0,1,4
0,78.33,46.0,0.0,63.88,0,1,0,2,1,0,1,0,2,3,0,0,3,2,1,1,2,2,1,2,0,2
0,10.83,23.0,0.0,18.14,0,1,0,1,0,2,1,4,2,8,2,0,3,0,1,1,1,2,2,1,0,3
0,45.59,57.0,0.0,88.44,0,1,2,6,2,1,0,0,1,0,1,0,5,2,1,3,2,1,1,1,0,2
0,9.07,27.0,0.0,7.43,1,4,1,1,1,1,1,6,4,2,1,1,1,1,0,6,1,4,1,3,0,1
1,1380.52,46.0,0.0,73.22,0,2,2,2,1,1,1,2,1,2,0,1,0,1,3,2,1,3,1,0,1,2
0,43.19,21.0,0.0,7.35,1,0,1,2,0,1,1,2,1,5,1,2,0,1,1,2,1,2,0,1,2,5
1,1454.69,40.0,0.0,114.72,0,2,1,0,2,3,1,0,0,4,2,0,2,2,0,0,1,0,2,0,2,1
1,1351.54,37.0,0.0,63.14,0,2,2,0,1,3,0,5,1,5,0,5,0,0,0,4,1,3,1,0,1,0
1,1276.15,45.0,0.0,155.27,1,1,0,1,4,2,0,1,1,3,0,0,3,0,0,6,2,4,1,0,0,0
1,1444.98,39.0,0.0,390.11,0,0,1,0,3,0,0,0,0,3,1,3,1,2,3,0,2,1,1,0,0,2
1,1307.9,45.0,1.0,74.93,0,3,0,0,1,2,1,2,1,5,2,1,1,1,0,2,0,3,0,1,1,2
1,1413.24,50.0,0.0,91.67,0,0,2,0,1,1,2,3,0,4,1,4,2,0,1,1,1,2,1,0,1,1
0,58.62,48.0,1.0,57.62,0,1,1,0,1,1,1,2,1,4,1,0,0,0,3,2,2,0,1,0,0,3
1,1678.1,27.0,1.0,75.82,0,0,4,0,2,2,2,2,0,1,0,0,2,3,0,1,1,4,3,2,0,3
0,2374.25,37.0,1.0,1960.21,1,2,0,0,2,2,2,1,0,6,0,1,1,2,2,2,1,1,2,0,2,2
0,23.45,39.0,0.0,17.5,0,0,0,0,1,1,1,5,2,1,0,1,2,0,2,2,4,2,0,0,0,1
0,97.95,28.0,1.0,101.98,0,3,1,0,1,3,2,2,0,1,2,0,4,1,0,4,0,1,1,1,2,1
1,1502.82,40.0,0.0,79.82,0,1,1,1,1,2,2,2,1,5,0,0,3,1,0,6,0,4,1,1,1,2
1,1980.81,38.0,0.0,386.35,0,1,0,3,1,0,0,5,0,4,2,0,2,3,1,1,1,3,3,0,1,3
1,866.37,35.0,0.0,10.96,0,0,2,1,0,0,2,2,0,0,2,2,1,0,0,4,0,0,1,1,1,1
1,1304.75,34.0,1.0,46.56,0,0,2,1,0,0,2,1,1,6,0,0,0,0,0,1,0,0,0,1,2,4
0,59.52,27.0,0.0,40.51,1,1,0,1,2,1,2,2,1,3,0,2,3,0,1,2,0,3,4,0,1,1
1,1272.72,62.0,0.0,28.69,0,3,2,1,2,0,0,1,0,5,1,1,1,0,2,1,1,2,2,2,1,0
0,48.74,34.0,1.0,1.75,0,3,1,1,1,1,3,1,0,5,0,1,3,2,3,5,2,1,1,3,1,2
0,340.07,33.0,2.0,149.56,0,0,2,1,0,0,0,0,1,4,0,3,3,1,0,4,0,2,2,0,1,0
1,13073.29,37.0,1.0,36143.79,0,1,0,1,1,2,2,4,1,5,2,1,2,0,2,1,0,2,1,1,0,2
0,52.49,28.0,0.0,97.44,0,0,1,3,1,5,0,4,0,2,1,0,2,1,0,4,0,4,0,3,2,2
1,1278.83,31.0,0.0,63.02,0,1,2,2,4,0,0,2,0,2,1,0,3,1,1,1,0,0,4,1,0,0
0,13.3,28.0,0.0,185.81,0,1,3,0,2,1,2,2,1,2,1,2,1,3,0,2,0,1,3,0,0,4
1,1672.51,38.0,1.0,41.98,0,0,1,2,2,3,1,2,2,2,1,1,2,3,0,1,0,2,2,4,2,2
0,2.99,26.0,0.0,39.6,0,1,2,0,1,1,2,2,1,5,0,0,5,1,2,2,0,2,1,0,0,3
1,1113.5,54.0,0.0,67.78,1,1,2,0,0,1,0,3,1,1,0,0,1,0,1,2,2,0,2,2,0,1
1,1306.5,41.0,0.0,151.99,0,0,1,2,1,0,0,0,0,5,0,3,2,3,1,0,1,0,2,1,2,0
1,1146.0,26.0,1.0,16.49,0,1,1,0,0,0,1,0,0,3,3,0,2,0,1,1,2,4,0,2,1,2
0,183.6,43.0,0.0,25.15,0,1,0,2,0,1,1,1,1,4,3,1,3,1,0,2,1,2,1,0,1,1
1,1422.74,53.0,1.0,3.22,0,0,0,0,3,0,3,1,0,3,1,1,3,0,0,0,0,0,1,0,1,5
0,49.46,32.0,0.0,62.19,0,0,0,0,0,2,0,2,2,3,1,2,0,1,2,0,2,0,1,3,0,3
1,1363.37,48.0,0.0,30.66,0,1,1,1,1,1,1,4,0,1,0,1,1,0,1,1,2,1,3,0,1,2
0,198.31,62.0,1.0,282.46,0,1,1,0,2,0,1,1,3,5,0,0,4,1,1,2,2,5,0,0,2,7
1,1515.24,24.0,2.0,123.02,0,0,1,0,1,2,2,0,1,5,0,0,4,1,0,1,0,4,2,1,1,4
0,57.15,26.0,0.0,18.26,0,0,0,1,0,0,0,2,0,5,1,1,3,1,0,4,1,1,1,0,1,1
1,756.65,31.0,1.0,46.97,0,0,1,1,0,1,0,1,1,4,1,2,1,1,0,3,0,0,0,3,0,0
1,1801.97,34.0,0.0,9.54,0,1,1,0,3,0,0,5,0,3,1,0,0,1,1,0,2,4,3,2,1,4
0,213.22,26.0,1.0,106.18,0,0,0,0,0,1,0,0,3,2,1,1,2,2,0,1,3,1,1,1,0,2
0,14.92,38.0,0.0,32.17,0,0,0,0,2,1,1,0,2,3,1,1,2,2,0,2,0,0,1,0,0,3
1,1213.66,43.0,2.0,614.48,0,0,1,0,1,2,0,1,1,2,1,0,2,1,1,3,1,2,0,0,1,4
1,990.6,47.0,0.0,29.56,0,1,1,0,1,2,1,1,1,1,0,1,4,1,1,3,0,2,0,0,1,2
1,1265.63,47.0,0.0,72.13,0,0,2,0,1,2,1,4,2,3,0,5,1,0,0,1,1,2,1,0,1,0
0,27.47,56.0,0.0,88.28,0,5,1,2,0,0,0,4,1,3,0,0,3,1,2,2,0,0,1,1,1,0
1,1398.44,44.0,0.0,5.45,0,0,0,0,2,1,1,2,3,2,2,2,1,1,1,2,0,2,2,1,0,3
1,1756.98,37.0,0.0,58.32,0,1,3,2,1,2,1,2,0,2,0,1,2,1,2,2,2,2,1,3,1,4
1,1232.0,34.0,0.0,84.32,0,0,0,1,1,1,1,1,0,2,0,2,0,1,1,4,2,2,2,1,1,3
0,82.87,23.0,1.0,135.13,0,1,2,2,1,1,0,0,0,0,2,1,2,0,1,2,1,0,2,1,0,2
1,1150.02,29.0,0.0,97.53,0,1,0,1,1,2,1,0,0,0,4,0,0,2,1,3,1,3,0,1,2,2
1,1248.96,31.0,1.0,10.26,0,2,0,1,0,0,2,2,2,2,0,1,2,2,0,3,1,2,1,1,0,2
1,1022.69,55.0,2.0,307.16,0,0,0,0,0,2,1,5,1,3,0,1,1,0,0,0,0,3,0,1,1,3
0,12.35,30.0,0.0,68.88,0,2,0,1,2,2,3,3,1,3,2,3,3,0,3,0,1,2,0,0,2,2
1,1173.58,28.0,0.0,263.17,0,4,1,3,1,2,1,1,1,3,0,0,3,1,3,0,0,1,0,3,1,0
1,1394.45,55.0,0.0,147.05,0,0,1,1,1,0,1,4,0,3,1,1,3,1,0,3,1,4,1,1,1,1
0,21.31,43.0,0.0,23.66,0,2,1,3,2,1,1,2,0,6,0,3,2,1,1,0,1,5,1,2,0,1
0,116.89,69.0,1.0,22.26,1,2,1,4,1,0,0,1,0,4,2,2,6,1,2,1,1,0,0,2,1,0
1,892.93,43.0,0.0,35.5,1,3,0,0,1,0,1,1,0,4,0,1,2,0,1,1,0,2,1,2,0,1
0,47.58,31.0,0.0,1.2,2,0,1,1,1,0,2,4,0,2,2,1,4,1,3,2,1,5,2,1,1,1
0,99.55,37.0,3.0,284.36,0,2,0,1,1,1,1,1,0,4,1,1,1,1,2,2,0,2,0,1,0,4
0,3.61,58.0,1.0,90.32,0,0,1,1,0,0,2,3,3,5,2,1,2,2,0,1,1,1,1,1,0,3
1,1326.59,31.0,0.0,7.73,0,3,1,0,1,2,0,3,0,4,1,2,2,0,1,1,0,2,2,1,1,3
1,1509.6,28.0,0.0,295.56,0,3,1,1,1,0,3,1,2,4,1,1,3,0,1,4,0,1,1,2,1,2
1,1557.26,32.0,0.0,25.35,0,2,1,1,1,0,1,4,0,5,0,2,2,1,1,2,2,2,1,1,0,3
0,58.47,37.0,0.0,204.73,0,1,1,0,1,0,0,2,1,3,1,1,2,1,0,3,1,2,2,1,1,0
1,1314.0,40.0,1.0,49.53,0,2,1,1,1,0,2,0,1,3,0,3,2,1,2,3,2,1,1,2,1,1
1,1982.18,23.0,0.0,11.86,0,1,1,2,2,1,2,2,1,2,4,1,6,0,1,2,0,1,1,1,3,4
0,44.49,33.0,1.0,115.89,1,0,0,0,2,0,1,1,0,3,3,0,3,1,1,0,0,2,1,1,0,3
0,48.99,35.0,0.0,153.48,1,1,1,1,0,0,0,1,2,7,2,0,0,2,0,0,0,0,2,2,5,1
1,1488.04,61.0,0.0,285.74,1,0,0,0,0,0,1,3,0,6,0,0,2,2,0,3,1,5,1,3,2,2
1,2610.27,26.0,1.0,377.61,0,3,1,1,2,2,2,3,3,2,2,3,1,1,1,0,2,1,2,2,1,1
0,2529.35,40.0,1.0,18518.16,0,1,0,1,0,1,2,3,0,5,0,0,2,0,1,3,0,2,1,3,2,0
0,441.36,40.0,0.0,229.63,0,2,0,1,0,1,2,1,1,3,1,2,1,0,0,1,3,2,1,0,1,1
1,1713.14,42.0,1.0,8.76,0,1,1,1,2,3,0,2,2,4,6,0,0,1,2,5,2,0,0,1,0,1
1,1346.94,25.0,0.0,138.27,0,1,3,0,0,0,0,0,2,1,0,2,2,2,1,0,1,1,1,0,0,4
0,79.51,36.0,1.0,46.92,0,0,0,1,1,0,1,2,2,5,0,2,3,0,2,3,1,3,0,1,0,4
0,90.43,42.0,0.0,237.66,0,0,1,1,1,1,1,0,3,4,1,0,3,3,0,1,0,2,1,1,0,3
1,1408.26,47.0,1.0,30.58,0,1,0,3,3,1,1,2,0,5,0,1,3,0,5,3,0,4,0,1,1,1
1,1399.91,32.0,0.0,7.87,0,0,3,1,1,1,0,4,2,2,0,1,3,1,0,3,2,1,1,0,1,1
1,840.29,51.0,0.0,160.09,0,1,0,1,1,2,0,0,1,3,0,1,3,1,0,0,1,0,2,1,1,0
1,941.56,28.0,1.0,12.31,0,1,0,2,0,1,0,2,0,5,2,0,1,1,0,2,0,2,0,1,0,1
0,146.4,34.0,0.0,342.59,0,1,0,1,2,0,4,2,0,3,0,2,0,0,3,2,1,2,1,1,0,5
0,63.69,25.0,0.0,88.7,0,0,0,0,0,1,1,2,2,0,0,0,2,0,0,5,3,2,0,2,4,2
0,90.91,42.0,0.0,121.63,0,2,0,0,1,1,2,2,0,2,1,1,1,1,3,1,1,2,1,2,1,6
0,379.74,47.0,0.0,171.27,0,2,1,0,2,2,0,1,1,2,1,1,1,1,1,1,1,6,0,1,0,0
0,45.65,26.0,0.0,75.49,0,0,4,1,0,1,0,3,2,2,2,1,0,1,1,0,0,2,5,0,1,1
0,11.03,19.0,0.0,288.34,0,2,1,0,1,2,0,1,0,2,1,2,0,1,1,3,1,1,1,1,0,0
1,1110.86,40.0,0.0,94.13,0,0,0,1,1,1,2,2,0,3,1,0,3,0,1,2,1,3,0,2,1,1
1,1736.73,38.0,1.0,107.42,0,2,0,1,3,1,1,3,1,5,4,3,0,2,0,2,0,3,0,1,1,2
0,49.15,30.0,0.0,172.45,0,2,2,0,0,1,0,0,1,4,1,0,2,1,0,2,1,1,0,0,0,1
0,20.86,38.0,0.0,4.97,0,0,0,2,0,1,0,2,1,2,0,2,1,1,0,0,0,1,0,2,1,2
0,26.77,45.0,0.0,3.51,0,0,1,1,1,0,1,5,1,2,1,2,4,1,1,2,1,0,1,2,0,3
1,2120.59,21.0,1.0,0.21,0,0,3,2,1,0,1,5,0,5,0,1,3,4,1,4,2,2,1,3,2,2
1,2083.38,32.0,1.0,89.96,0,1,1,1,2,2,0,1,1,4,3,0,4,1,0,2,2,3,0,2,0,6
1,1602.93,52.0,0.0,201.12,1,0,0,1,2,1,2,4,0,3,1,0,1,0,1,2,0,4,2,1,0,2
1,1869.63,45.0,1.0,89.76,0,1,2,1,0,0,0,2,1,5,3,2,3,1,2,1,1,4,1,0,3,4
1,1137.83,34.0,1.0,118.08,0,1,2,1,1,0,0,0,2,1,2,0,2,1,3,4,1,1,0,1,1,1
0,98.69,27.0,0.0,64.4,0,2,0,2,1,0,0,2,1,2,3,0,2,0,1,2,1,1,0,0,0,0
0,88.03,47.0,0.0,49.5,0,0,1,1,1,1,1,1,0,3,0,2,2,0,4,4,1,4,0,2,0,1
1,1085.05,61.0,1.0,36.06,0,0,2,1,1,3,0,0,1,0,2,0,2,0,2,4,1,3,2,0,0,1
1,1654.34,28.0,0.0,28.27,1,1,2,2,1,1,1,2,0,2,0,1,4,3,1,0,2,1,1,2,1,2
0,5.42,27.0,0.0,11.97,0,2,0,2,0,2,4,0,0,3,0,3,3,1,2,1,0,1,1,1,2,2
0,277.05,51.0,0.0,202.14,0,0,2,2,1,0,3,0,2,4,1,0,0,1,0,2,1,0,2,0,0,3
1,1222.87,39.0,0.0,5.13,0,1,2,0,0,1,1,4,1,2,0,0,1,1,1,5,1,2,1,1,1,2
1,1894.64,37.0,0.0,25.64,0,1,1,0,1,0,1,3,4,5,0,1,3,1,0,3,4,2,1,1,0,3
1,1583.27,35.0,1.0,120.79,0,1,1,1,1,1,1,0,3,3,0,2,3,0,3,4,2,1,1,0,3,2
0,29.71,42.0,0.0,268.36,0,2,1,0,1,1,0,3,1,3,1,0,2,1,1,0,0,2,2,0,0,3
1,1306.87,34.0,0.0,70.13,0,0,1,1,2,1,0,1,0,4,1,2,1,1,1,3,2,3,0,3,0,1
1,1424.21,42.0,0.0,16.79,0,0,3,0,0,0,1,4,2,4,2,1,2,1,1,0,1,1,2,1,1,0
0,16.95,31.0,0.0,38.06,0,2,1,1,1,0,0,3,0,4,2,2,2,1,0,1,2,4,1,0,0,1
1,1753.5,35.0,2.0,135.46,1,0,1,0,1,2,2,1,1,6,1,1,3,2,0,0,1,2,1,1,3,3
0,32.06,51.0,0.0,3.11,0,2,1,1,0,0,3,0,2,2,2,0,5,1,1,1,2,3,1,3,3,2
1,740.43,26.0,0.0,80.43,0,1,0,1,1,0,0,1,3,1,0,0,1,1,0,2,0,2,0,0,0,1
1,1154.03,34.0,0.0,26.63,0,1,2,1,0,0,0,2,0,3,3,2,2,0,2,2,1,3,0,4,0,1
0,115.23,42.0,0.0,60.08,0,1,2,0,1,0,1,3,0,3,0,4,2,3,0,1,1,2,3,2,1,0
0,192.28,25.0,0.0,167.11,0,0,1,0,1,0,2,1,3,1,1,0,7,1,1,1,2,2,1,0,1,2
1,1237.61,54.0,2.0,117.85,0,2,2,1,0,0,1,3,2,5,2,1,1,0,1,3,0,2,1,2,0,1
1,1780.39,23.0,0.0,10.68,0,0,2,2,3,0,2,1,2,2,0,1,1,2,2,1,2,2,1,1,0,4
0,271.04,37.0,0.0,73.51,0,0,1,2,2,2,1,2,0,3,1,2,0,0,0,4,1,5,0,1,2,3
0,30.76,39.0,1.0,45.16,0,1,1,1,2,1,1,1,1,2,1,1,3,0,0,3,0,2,0,2,1,4
0,0.53,51.0,0.0,11.96,0,1,1,2,0,1,3,3,3,5,0,0,3,3,2,2,2,1,2,1,0,2
0,96.52,50.0,0.0,41.88,0,3,2,0,2,1,0,3,1,2,1,0,0,2,1,2,2,2,2,0,0,2
1,1890.06,28.0,1.0,143.66,0,1,0,3,1,2,1,0,3,2,0,0,2,1,2,1,0,1,2,0,3,2
1,1729.97,26.0,1.0,2.7,0,0,0,0,2,2,1,0,0,8,0,1,0,2,0,2,3,4,1,0,1,2
0,71.25,33.0,0.0,153.3,0,2,1,0,0,1,4,4,2,7,2,2,3,2,0,3,0,3,0,1,1,3
1,1943.83,35.0,0.0,27.45,1,0,3,2,2,0,1,0,2,4,1,1,2,3,1,1,0,4,3,0,2,1
1,1617.09,22.0,0.0,355.22,0,1,0,1,2,1,2,1,1,3,0,0,1,3,2,5,2,4,1,0,0,3
1,1710.6,59.0,1.0,179.39,0,1,2,1,1,2,3,1,1,1,2,1,1,1,3,5,1,2,1,1,1,3
1,1534.63,50.0,0.0,102.61,0,0,2,2,2,2,1,4,0,2,0,1,4,0,2,1,1,3,0,0,1,3
1,1426.66,29.0,1.0,177.04,0,0,0,1,1,1,1,2,1,0,2,1,1,1,0,0,3,3,4,1,2,1
1,1498.79,24.0,0.0,0.68,0,1,1,1,1,1,1,3,2,2,1,0,1,2,0,3,0,1,2,0,0,5
1,1025.15,27.0,0.0,7.86,0,0,0,1,1,3,1,1,1,3,3,0,1,1,1,1,1,3,0,1,0,0
1,1304.99,23.0,0.0,21.48,1,2,0,0,4,1,0,1,0,2,1,2,0,2,2,5,2,4,0,0,0,1
0,333.96,43.0,1.0,336.76,0,1,1,1,1,1,0,2,1,3,0,1,3,1,0,1,2,4,1,2,3,0
1,1181.38,63.0,0.0,149.17,1,0,0,0,0,2,0,2,0,2,0,2,1,0,3,1,1,2,0,0,2,4
1,2160.33,58.0,0.0,180.51,0,1,0,1,0,2,2,1,1,4,0,2,1,1,2,3,2,5,1,4,1,5
0,26.49,46.0,0.0,21.6,0,0,1,0,2,2,1,3,1,4,0,2,3,2,0,1,0,2,1,1,3,2
1,1091.15,41.0,0.0,66.45,1,1,0,1,0,1,1,2,1,3,0,3,1,0,2,0,0,2,0,4,2,0
0,14.06,27.0,0.0,169.25,0,1,1,0,2,3,1,5,3,5,1,1,0,2,0,3,0,0,1,1,2,2
1,1361.3,22.0,0.0,14.69,0,1,1,2,2,1,1,1,2,3,0,2,3,0,0,3,2,1,1,0,1,1
0,151.63,39.0,1.0,45.76,0,1,2,0,1,1,0,3,1,2,1,0,2,2,1,4,2,2,0,0,1,1
1,1315.56,27.0,0.0,76.18,0,2,1,0,0,1,3,2,2,3,3,2,4,0,1,2,1,2,0,0,0,1
0,98.28,60.0,0.0,105.02,0,2,1,1,3,0,0,2,0,1,2,1,1,1,0,1,0,0,1,1,1,0
1,1427.49,22.0,0.0,5.4,0,1,0,0,2,6,0,1,0,4,1,1,2,2,0,3,0,3,0,2,0,4
1,1814.84,46.0,0.0,81.01,0,1,2,3,3,1,2,2,2,6,0,1,3,4,0,1,0,2,1,1,1,0
1,1715.76,43.0,0.0,55.4,1,1,0,0,1,0,1,2,2,5,2,2,2,2,2,4,0,1,2,0,2,2
0,59.15,54.0,0.0,202.41,0,0,0,1,1,2,0,0,3,5,2,1,2,2,1,3,0,1,1,2,0,3
0,190.62,55.0,1.0,325.92,0,1,1,1,1,3,2,0,0,3,0,2,1,2,1,2,1,1,1,1,1,0
0,89.05,32.0,0.0,148.77,0,0,0,1,1,1,0,3,1,2,1,1,2,1,3,5,1,0,2,1,0,0
0,10.15,41.0,0.0,146.62,0,1,3,0,2,1,2,2,4,4,0,1,1,0,0,2,1,1,3,2,0,1
0,109.74,22.0,1.0,174.98,1,1,0,1,2,0,3,5,0,4,0,0,3,1,1,2,2,3,0,0,1,4
1,1874.99,30.0,0.0,51.21,0,2,0,1,0,0,1,2,1,5,2,2,0,3,2,1,1,2,3,1,4,3
0,106.28,33.0,0.0,404.3,0,0,1,0,1,4,1,2,2,6,1,1,3,0,1,2,0,2,0,1,1,2
1,1351.44,56.0,0.0,147.7,0,1,0,2,1,2,0,1,2,3,1,0,4,1,1,2,1,0,0,1,3,2
1,1274.32,21.0,1.0,18.39,0,3,1,0,0,1,2,0,0,5,2,0,1,1,1,1,1,2,0,0,0,4
1,1639.33,57.0,0.0,361.74,0,1,3,2,0,0,0,2,0,7,1,3,0,1,1,2,0,2,1,2,1,3
0,60.4,38.0,1.0,279.14,0,2,1,0,0,1,1,1,1,3,3,1,1,1,1,1,0,1,1,1,4,1
0,48.13,62.0,0.0,151.95,0,0,1,0,1,0,1,0,0,3,0,0,4,0,0,2,0,1,0,1,3,1
0,283.47,40.0,1.0,34.64,0,3,1,2,1,0,1,1,1,5,1,1,1,1,1,1,0,5,0,0,1,1
1,746.96,31.0,0.0,75.88,0,0,0,1,2,1,0,2,2,0,2,1,1,1,0,2,0,0,1,1,0,0
1,1453.05,28.0,1.0,15.39,0,0,0,0,2,0,0,4,4,3,2,2,2,2,1,1,2,1,1,0,0,1
1,1328.58,63.0,0.0,24.94,0,0,0,5,2,2,0,0,2,1,0,0,0,1,3,5,1,1,1,1,2,1
1,960.59,33.0,0.0,41.92,0,2,0,1,2,1,0,4,0,4,0,1,0,0,1,1,1,0,1,0,0,1
0,30.46,36.0,0.0,76.76,0,1,0,2,1,0,1,1,0,6,2,2,3,0,1,2,2,3,0,0,0,1
1,1522.84,38.0,1.0,20.6,0,2,0,3,4,2,0,1,0,1,2,0,0,2,1,1,4,1,3,0,0,1
0,22.82,32.0,0.0,59.06,0,1,3,1,0,0,2,3,2,6,1,1,1,1,0,2,0,3,1,2,0,1
0,23.76,40.0,1.0,191.35,0,2,0,2,1,1,1,2,2,3,2,0,5,0,2,0,2,2,2,0,0,2
0,8.12,42.0,1.0,33.07,0,0,1,0,3,3,0,4,0,5,0,0,1,1,1,1,0,4,2,4,2,3
0,57.03,28.0,1.0,62.26,0,0,2,2,1,0,2,3,2,3,0,2,1,2,2,1,1,2,0,1,0,4
1,1158.51,29.0,0.0,7.01,0,1,0,1,1,1,1,4,2,2,0,3,1,1,1,4,1,1,0,0,0,2
1,1450.71,65.0,0.0,114.99,0,0,2,0,0,2,1,1,0,2,2,1,0,1,3,3,4,1,1,0,1,2
0,177.54,25.0,1.0,4.19,0,1,0,0,0,1,0,4,2,6,3,0,3,0,1,1,1,1,1,0,0,6
1,1439.89,22.0,0.0,98.46,0,0,1,2,1,0,0,2,0,4,0,2,4,1,0,3,2,1,0,1,0,4
0,80.4,41.0,0.0,1.0,0,2,0,0,1,1,0,2,2,5,3,2,3,2,1,1,2,0,0,2,0,2
0,37.71,34.0,0.0,178.46,0,3,0,0,2,0,3,1,1,6,1,1,1,1,2,1,0,4,2,1,2,0
1,1008.5,39.0,0.0,52.12,0,1,1,1,1,1,1,2,0,1,0,1,2,0,1,1,1,2,0,0,2,1
0,0.57,23.0,0.0,12.1,0,2,0,1,2,0,0,2,1,4,1,3,3,2,1,1,0,0,1,0,0,2
1,1733.81,32.0,0.0,34.11,0,0,0,0,0,2,0,1,1,6,3,0,1,0,0,2,1,4,2,2,3,5
1,1043.23,38.0,0.0,150.28,0,1,1,0,0,2,0,0,0,1,0,3,3,1,0,3,1,2,3,0,0,1
0,73.52,30.0,1.0,13.39,0,2,3,1,1,0,2,3,0,1,1,1,3,0,1,3,0,5,0,0,1,2
1,1821.12,41.0,1.0,187.8,0,1,4,1,0,1,2,3,3,1,2,2,3,3,1,1,1,1,1,1,2,2
0,88.49,39.0,0.0,184.07,0,0,0,2,4,2,1,3,0,2,3,1,3,0,1,1,1,4,2,1,0,0
1,943.17,46.0,2.0,192.17,0,0,0,1,0,1,1,2,1,2,1,0,2,1,2,0,0,2,0,1,0,3
0,445.09,35.0,0.0,298.49,0,0,1,2,1,2,0,3,1,1,1,2,1,1,1,4,3,2,0,0,3,3
1,4106.52,34.0,0.0,31422.44,0,2,0,1,1,1,0,2,2,2,3,0,1,3,0,3,0,1,0,0,1,1
1,1431.75,27.0,0.0,25.95,0,2,1,2,3,1,2,2,1,2,2,2,2,2,0,2,0,2,0,2,1,0
0,9.42,45.0,0.0,38.95,0,0,1,4,1,0,1,1,3,8,4,3,3,1,0,1,0,2,1,2,1,2
1,1382.0,48.0,0.0,117.04,0,2,0,1,1,1,0,2,4,5,0,1,3,1,0,0,2,1,2,0,1,0
1,1516.67,36.0,0.0,111.25,0,1,3,2,0,0,2,4,3,1,3,1,1,1,0,0,1,1,2,1,0,1
1,1320.96,44.0,0.0,342.81,0,0,0,0,2,1,1,2,1,4,1,1,3,2,2,4,1,1,0,1,2,0
1,1674.63,26.0,1.0,113.85,0,0,2,1,2,1,2,3,1,3,0,1,0,2,0,3,3,2,1,2,2,1
0,373.9,27.0,2.0,294.59,0,0,2,2,0,0,1,2,4,1,1,1,1,0,0,2,0,1,2,1,1,0
1,1174.32,39.0,0.0,82.04,0,4,0,0,1,0,1,0,0,2,0,2,3,1,0,0,2,3,2,1,0,3
1,1434.55,34.0,1.0,171.68,0,0,0,1,0,0,3,4,2,2,1,0,1,0,2,1,1,2,0,2,2,3
1,1893.19,33.0,0.0,56.08,0,4,2,1,0,2,2,6,0,1,1,2,1,2,6,3,2,2,2,0,1,3
0,11.0,42.0,1.0,129.18,0,0,0,1,1,0,0,1,2,3,1,1,3,1,0,1,1,0,2,2,2,0
0,45.16,39.0,0.0,15.45,0,4,2,1,0,3,3,4,0,1,1,0,1,1,0,1,3,0,0,0,1,1
