age,income,credit_score,prime_elegible,prime_card,pv,tau,categ
32.1,1059.0,27.0,0,0,1132.42,200.0,never-taker
39.0,5926.0,574.0,0,0,2960.1,700.0,complier
39.9,2531.0,61.0,0,0,2009.22,200.00000000000023,never-taker
37.3,8919.0,749.0,0,0,4451.02,700.0,complier
44.8,7229.0,5.0,1,0,3829.14,200.0,never-taker
49.1,6759.0,73.0,0,0,3242.05,200.0,never-taker
48.0,3616.0,851.0,1,1,2468.48,700.0,complier
52.4,7240.0,51.0,0,0,3307.0,200.0,never-taker
33.9,831.0,448.0,0,0,512.53,700.0,complier
35.5,1869.0,131.0,0,0,1096.3,200.0,never-taker
41.4,772.0,171.0,1,0,1378.35,200.0,never-taker
46.3,7237.0,282.0,1,1,3557.43,700.0,complier
45.3,4937.0,549.0,1,1,3325.8,700.0,complier
41.8,1160.0,437.0,1,1,1725.7,700.0,complier
43.1,8973.0,607.0,0,0,4087.95,700.0,complier
43.3,3395.0,185.0,1,0,2354.15,200.0,never-taker
52.8,4988.0,168.0,1,0,2575.8,200.0,never-taker
48.1,10489.0,79.0,0,0,4896.67,200.0,never-taker
42.6,3062.0,48.0,0,0,1908.35,200.0,never-taker
38.6,6605.0,435.0,1,1,3563.11,700.0,complier
33.5,2917.0,176.0,1,1,1951.78,700.0,complier
44.9,3676.0,743.0,0,0,2268.02,700.0,complier
41.6,9070.0,465.0,1,1,4789.34,700.0,complier
47.1,4667.0,633.0,0,0,2503.04,700.0,complier
45.7,6720.0,328.0,0,0,2912.76,700.0,complier
40.2,6605.0,136.0,1,0,2614.12,200.0,never-taker
47.7,5614.0,768.0,1,1,4248.96,700.0,complier
52.9,2247.0,126.0,1,0,1737.43,200.0,never-taker
36.7,4040.0,29.0,0,0,1271.81,200.0,never-taker
42.4,2093.0,124.0,1,0,929.12,199.9999999999999,never-taker
42.6,3016.0,222.0,1,0,1604.24,200.0,never-taker
45.2,1676.0,618.0,0,0,1477.59,700.0000000000002,complier
49.6,904.0,238.0,0,0,729.55,200.0,never-taker
39.5,4456.0,77.0,1,0,2368.15,200.0,never-taker
44.0,3153.0,667.0,0,0,2554.56,700.0,complier
32.1,5100.0,193.0,0,0,2918.35,200.0,never-taker
44.1,2521.0,266.0,0,0,1364.11,200.0,never-taker
43.2,2703.0,484.0,0,0,1481.93,700.0000000000002,complier
44.3,3646.0,580.0,1,1,3187.85,700.0,complier
40.1,519.0,217.0,1,0,1589.72,200.0,never-taker
48.0,3084.0,544.0,0,0,1846.04,700.0,complier
42.6,8068.0,207.0,0,0,3812.18,200.0,never-taker
36.3,505.0,32.0,1,0,760.08,200.0,never-taker
39.5,4008.0,698.0,1,1,2594.2,699.9999999999998,complier
44.8,3801.0,118.0,1,0,2677.74,200.0,never-taker
45.3,676.0,503.0,1,1,1184.06,700.0,complier
40.0,5534.0,33.0,0,0,2290.75,200.0,never-taker
41.7,2180.0,132.0,1,0,1974.92,200.0,never-taker
40.2,17596.0,116.0,0,0,7815.95,200.0,never-taker
34.2,2113.0,70.0,1,0,2086.94,200.0,never-taker
41.9,2274.0,263.0,0,0,1552.39,700.0000000000002,complier
38.0,4979.0,264.0,0,0,2900.06,200.0,never-taker
38.5,3864.0,10.0,0,0,2289.01,200.0,never-taker
40.4,6815.0,380.0,1,1,3917.74,700.0,complier
38.4,8942.0,565.0,1,1,4667.95,700.0,complier
37.7,7405.0,12.0,1,0,2952.17,200.0,never-taker
45.3,2430.0,647.0,1,1,2433.05,700.0000000000002,complier
35.9,3629.0,28.0,1,0,1902.0,200.0,never-taker
38.7,5610.0,8.0,0,0,3353.4,200.0,never-taker
38.9,1679.0,252.0,0,0,2150.01,200.0,never-taker
45.3,3890.0,393.0,1,1,3106.62,700.0,complier
45.3,761.0,374.0,0,0,1192.21,700.0,complier
49.5,7344.0,480.0,0,0,3888.58,700.0,complier
40.6,3175.0,492.0,0,0,1897.39,700.0000000000002,complier
41.6,3504.0,19.0,1,0,1732.77,200.0,never-taker
38.7,2556.0,263.0,1,0,2309.05,200.0,never-taker
39.0,1146.0,159.0,1,1,1600.21,700.0,complier
49.2,1944.0,184.0,1,0,1545.9,200.0,never-taker
38.0,1414.0,421.0,1,1,1543.6599999999999,699.9999999999999,complier
42.8,1416.0,298.0,0,0,762.3,700.0,complier
42.8,2740.0,180.0,0,0,1387.82,200.0,never-taker
42.3,5481.0,143.0,1,0,2910.97,200.0,never-taker
39.8,4250.0,384.0,1,1,3668.21,700.0,complier
47.8,7282.0,735.0,0,0,3589.87,700.0,complier
46.2,2454.0,123.0,0,0,1228.27,200.0,never-taker
40.4,3502.0,392.0,1,1,2819.37,700.0,complier
49.9,1323.0,222.0,0,0,1927.75,200.0,never-taker
45.8,5110.0,292.0,1,0,2814.49,200.0,never-taker
42.6,5740.0,48.0,1,0,3335.94,200.0,never-taker
35.9,2704.0,250.0,0,0,1736.68,200.0,never-taker
44.2,3479.0,18.0,0,0,1843.32,200.0,never-taker
44.8,8547.0,313.0,0,0,4591.78,200.0,never-taker
42.9,7046.0,438.0,1,1,3686.8,700.0,complier
41.6,1493.0,37.0,0,0,989.27,200.0,never-taker
42.2,1991.0,370.0,1,1,2476.49,699.9999999999998,complier
43.2,5382.0,116.0,0,0,3407.25,200.0,never-taker
43.2,3181.0,204.0,0,0,992.76,700.0,complier
44.9,4287.0,98.0,0,0,2017.78,199.99999999999977,never-taker
37.3,4513.0,616.0,0,0,2223.62,700.0,complier
42.6,4332.0,284.0,0,0,2112.04,700.0,complier
40.4,1298.0,220.0,1,0,1341.76,200.0,never-taker
44.1,1074.0,347.0,1,1,1966.92,700.0,complier
34.9,523.0,318.0,0,0,792.89,699.9999999999999,complier
43.2,8247.0,24.0,0,0,4143.51,200.0,never-taker
42.9,1515.0,90.0,1,0,946.43,199.9999999999999,never-taker
44.3,1329.0,123.0,1,0,890.22,200.0,never-taker
50.8,1745.0,79.0,0,0,664.58,200.0,never-taker
34.8,3261.0,89.0,1,0,1335.56,200.0,never-taker
43.3,5457.0,278.0,0,0,2662.49,700.0,complier
39.0,12306.0,72.0,0,0,5524.75,200.0,never-taker
47.9,1009.0,279.0,1,1,1593.54,700.0,complier
42.4,1778.0,258.0,1,0,1304.76,200.0,never-taker
43.7,7045.0,136.0,1,0,3827.82,200.0,never-taker
39.9,2505.0,128.0,0,0,1766.38,200.0,never-taker
38.1,3724.0,165.0,0,0,1553.93,700.0000000000002,complier
43.5,1077.0,228.0,0,0,1265.75,200.0,never-taker
44.3,12997.0,301.0,0,0,5583.73,700.0,complier
36.6,5015.0,274.0,0,0,2975.03,200.0,never-taker
43.0,615.0,35.0,1,0,1046.72,200.0,never-taker
41.9,1492.0,636.0,0,0,776.34,700.0000000000001,complier
42.6,7474.0,60.0,1,0,3682.14,200.0,never-taker
41.0,2926.0,375.0,0,0,2304.12,700.0,complier
40.3,6818.0,95.0,0,0,3496.21,200.0,never-taker
37.4,5131.0,277.0,1,1,2899.86,700.0,complier
40.0,8117.0,173.0,0,0,3640.89,699.9999999999995,complier
43.9,8505.0,273.0,1,0,4308.78,200.0,never-taker
49.7,2134.0,104.0,1,0,2059.62,200.0,never-taker
44.0,4265.0,161.0,0,0,2365.17,200.0,never-taker
34.7,6539.0,89.0,0,0,2786.31,200.0,never-taker
46.5,4429.0,27.0,0,0,2205.12,200.0,never-taker
43.5,3497.0,1.0,1,0,2201.23,200.0,never-taker
47.1,6890.0,172.0,0,0,3118.93,200.0,never-taker
49.7,21906.0,33.0,1,0,9712.52,200.0,never-taker
47.0,8213.0,234.0,1,0,3870.66,200.0,never-taker
43.3,8420.0,178.0,0,0,4434.85,200.0,never-taker
42.0,935.0,165.0,1,0,1544.97,200.0,never-taker
46.2,932.0,54.0,0,0,1515.71,200.0,never-taker
40.6,1559.0,79.0,1,0,1527.19,200.0,never-taker
41.6,7570.0,383.0,1,1,4822.74,700.0,complier
46.1,5854.0,148.0,0,0,2894.81,200.0,never-taker
45.9,3851.0,462.0,1,1,2296.99,699.9999999999998,complier
39.9,8042.0,273.0,0,0,4393.51,200.0,never-taker
45.3,11251.0,175.0,1,0,5569.94,200.0,never-taker
38.4,2636.0,238.0,1,0,1391.32,200.0,never-taker
39.9,1930.0,160.0,0,0,1066.59,200.0,never-taker
44.5,1536.0,274.0,0,0,1351.87,700.0,complier
50.8,9726.0,412.0,0,0,4905.19,700.0,complier
46.5,7087.0,6.0,0,0,3472.44,200.0,never-taker
43.0,16325.0,351.0,0,0,6575.75,700.0,complier
35.4,5137.0,107.0,0,0,2600.24,200.0,never-taker
40.1,931.0,39.0,1,0,1531.18,200.0,never-taker
42.7,2229.0,142.0,0,0,1479.73,200.0,never-taker
43.6,9372.0,340.0,0,0,4601.56,700.0,complier
41.0,883.0,245.0,0,0,1008.39,199.9999999999999,never-taker
35.2,11379.0,31.0,1,0,5542.42,200.0,never-taker
39.7,15635.0,163.0,0,0,6743.29,200.0,never-taker
41.5,1437.0,521.0,1,1,2098.4700000000003,700.0000000000002,complier
38.8,2954.0,78.0,1,0,1373.56,200.0,never-taker
44.1,1258.0,458.0,0,0,1346.99,700.0,complier
38.0,736.0,554.0,1,1,1347.28,700.0,complier
41.2,980.0,407.0,1,1,1637.06,700.0,complier
40.2,2307.0,526.0,1,1,1826.25,700.0,complier
34.1,862.0,210.0,0,0,703.31,200.0,never-taker
40.4,15555.0,39.0,0,0,6981.3,200.0,never-taker
41.6,4051.0,57.0,0,0,1837.31,200.0,never-taker
46.1,619.0,29.0,0,0,832.31,200.0,never-taker
44.5,1315.0,457.0,0,0,1542.3,700.0000000000002,complier
42.5,7729.0,40.0,0,0,3031.09,200.0,never-taker
40.8,3900.0,154.0,1,0,1784.12,200.0,never-taker
43.8,3055.0,293.0,0,0,2248.03,200.0,never-taker
43.1,8514.0,206.0,1,0,3944.32,199.99999999999955,never-taker
34.4,891.0,38.0,0,0,1368.35,200.0,never-taker
36.6,1526.0,121.0,1,0,1009.8,200.0,never-taker
33.0,7314.0,141.0,0,0,3610.26,200.0,never-taker
46.2,1739.0,598.0,1,1,2205.54,700.0,complier
31.0,3552.0,343.0,1,1,1886.37,700.0,complier
50.6,8372.0,306.0,1,0,4396.94,200.0,never-taker
44.7,2796.0,85.0,1,0,1197.64,200.0,never-taker
41.5,1343.0,420.0,1,1,1875.79,700.0,complier
44.9,8151.0,136.0,1,0,4146.92,200.0,never-taker
38.2,934.0,176.0,1,0,1354.99,200.0,never-taker
38.8,6410.0,258.0,0,0,3088.6,700.0,complier
43.5,7321.0,298.0,1,1,3647.81,700.0,complier
40.2,1802.0,463.0,1,1,2537.81,700.0,complier
41.4,657.0,272.0,1,0,1577.15,200.0,never-taker
39.2,2214.0,451.0,1,1,2002.13,700.0,complier
40.0,1270.0,63.0,1,0,324.03,200.0,never-taker
42.2,6013.0,145.0,0,0,2902.75,200.0,never-taker
47.6,5796.0,279.0,0,0,3281.5,200.0,never-taker
42.5,1416.0,46.0,1,0,442.1,200.0,never-taker
39.7,2972.0,155.0,0,0,2056.85,200.0,never-taker
44.2,6078.0,142.0,1,0,3148.62,200.0,never-taker
39.0,1760.0,254.0,1,1,1526.26,700.0,complier
40.8,3740.0,227.0,1,0,2436.94,200.0,never-taker
51.2,737.0,299.0,1,0,1355.9,200.0,never-taker
38.4,2518.0,212.0,0,0,1548.58,200.0,never-taker
43.5,1780.0,109.0,0,0,1447.85,200.0,never-taker
40.7,2434.0,589.0,1,1,2133.79,700.0,complier
39.7,522.0,267.0,1,1,1023.01,700.0,complier
40.7,4578.0,661.0,0,0,2722.21,700.0,complier
34.0,5969.0,14.0,0,0,2734.62,200.0,never-taker
37.6,5668.0,295.0,0,0,2335.83,700.0,complier
44.8,8127.0,18.0,0,0,3801.4,200.0,never-taker
41.0,7162.0,9.0,0,0,2739.92,200.0,never-taker
36.7,8675.0,318.0,0,0,3770.46,700.0,complier
34.7,1358.0,559.0,0,0,919.82,700.0000000000001,complier
40.0,3833.0,26.0,1,0,1657.71,200.0,never-taker
40.8,9669.0,253.0,0,0,4144.18,700.0,complier
41.6,2162.0,151.0,0,0,1438.09,200.0,never-taker
47.1,1478.0,22.0,1,0,1892.06,200.0,never-taker
39.3,1093.0,100.0,0,0,430.0,200.0,never-taker
41.7,6737.0,6.0,1,0,3409.0,200.0,never-taker
42.6,2498.0,77.0,0,0,1195.34,200.0,never-taker
34.5,7726.0,10.0,1,0,3935.35,200.00000000000045,never-taker
45.0,6625.0,97.0,0,0,3633.44,200.0,never-taker
39.8,4450.0,326.0,1,1,2577.49,699.9999999999998,complier
43.1,3881.0,133.0,0,0,1892.65,200.0,never-taker
40.8,2131.0,513.0,1,1,1284.48,700.0,complier
45.9,6661.0,162.0,1,0,2933.56,200.0,never-taker
42.5,2572.0,564.0,1,1,2294.55,700.0000000000002,complier
44.8,2926.0,486.0,1,1,2399.92,700.0,complier
43.8,581.0,265.0,0,0,951.17,200.0000000000001,never-taker
40.6,2311.0,243.0,0,0,1270.12,700.0,complier
37.9,1083.0,345.0,0,0,1032.99,700.0,complier
36.3,3446.0,123.0,1,0,2432.27,200.0,never-taker
31.2,1804.0,106.0,1,0,1489.27,200.0,never-taker
43.6,10315.0,584.0,0,0,4308.15,700.0,complier
38.3,5418.0,539.0,1,1,3036.96,700.0,complier
47.1,4436.0,81.0,1,0,2280.69,200.0,never-taker
42.5,2247.0,206.0,0,0,2177.18,200.0,never-taker
47.0,7119.0,308.0,1,1,3930.26,700.0,complier
45.3,2724.0,96.0,1,0,1707.13,200.0,never-taker
42.2,17945.0,327.0,1,1,8893.47,700.0,complier
40.1,2841.0,518.0,1,1,2077.05,700.0000000000002,complier
43.9,10290.0,387.0,1,1,4957.52,700.0,complier
41.0,3454.0,530.0,1,1,2405.8599999999997,699.9999999999998,complier
36.5,2198.0,118.0,1,0,1891.71,200.0,never-taker
39.1,7968.0,442.0,0,0,3809.21,700.0,complier
41.6,2990.0,403.0,0,0,2026.33,700.0,complier
43.3,7323.0,250.0,1,0,3805.69,200.0,never-taker
37.1,1267.0,473.0,1,1,2268.2,699.9999999999998,complier
39.0,1171.0,233.0,1,1,1266.8600000000001,700.0000000000001,complier
46.1,4021.0,309.0,0,0,1791.26,700.0000000000002,complier
38.2,564.0,76.0,0,0,673.76,200.0,never-taker
38.0,7134.0,51.0,0,0,4000.7,200.0,never-taker
47.4,3661.0,49.0,0,0,2319.29,200.0,never-taker
43.2,4472.0,92.0,1,0,2367.61,200.0,never-taker
37.6,3940.0,732.0,0,0,2027.45,699.9999999999998,complier
44.4,2113.0,63.0,1,0,1614.49,200.0,never-taker
40.8,3821.0,571.0,1,1,2758.33,700.0,complier
41.8,830.0,38.0,0,0,1174.24,200.0,never-taker
39.7,15013.0,51.0,1,0,6536.27,200.0,never-taker
40.5,9209.0,116.0,0,0,3959.89,199.99999999999955,never-taker
46.4,3525.0,40.0,1,0,2095.38,200.0,never-taker
46.7,1138.0,194.0,1,0,1016.19,200.0,never-taker
52.3,7657.0,376.0,0,0,4444.72,200.0,never-taker
37.6,10873.0,47.0,1,0,4708.58,200.0,never-taker
46.5,9815.0,193.0,1,0,4699.38,200.0,never-taker
42.5,1045.0,209.0,0,0,573.19,700.0,complier
43.7,2674.0,11.0,1,0,1907.61,199.99999999999977,never-taker
39.8,4367.0,170.0,1,0,1998.1,200.0,never-taker
44.9,7925.0,84.0,0,0,4248.49,200.0,never-taker
38.7,1689.0,372.0,0,0,1186.29,700.0,complier
47.2,3011.0,416.0,1,1,1942.55,700.0,complier
37.5,851.0,128.0,0,0,1248.93,200.0,never-taker
40.3,9753.0,337.0,0,0,5021.46,700.0,complier
41.7,3165.0,70.0,0,0,2310.61,200.0,never-taker
37.0,2881.0,120.0,0,0,2168.39,200.0,never-taker
45.3,3560.0,41.0,1,0,2712.82,200.0,never-taker
48.0,1304.0,23.0,0,0,1736.07,200.0,never-taker
43.8,4949.0,683.0,1,1,3249.15,700.0,complier
38.7,5936.0,142.0,0,0,3151.34,200.0,never-taker
36.2,4888.0,313.0,1,1,3205.95,700.0,complier
51.6,2233.0,234.0,0,0,1633.03,200.0,never-taker
54.0,1616.0,268.0,0,0,1620.18,200.0,never-taker
46.0,5365.0,137.0,0,0,3134.94,200.0,never-taker
46.2,4171.0,87.0,1,0,2128.2,200.0,never-taker
45.1,3528.0,555.0,0,0,1714.96,700.0,complier
39.1,6949.0,298.0,1,1,3605.13,700.0,complier
43.2,1093.0,375.0,1,1,2290.92,700.0,complier
40.7,2580.0,2.0,1,0,1688.08,200.0,never-taker
42.5,2589.0,40.0,1,0,867.84,200.0000000000001,never-taker
50.6,3322.0,162.0,1,0,1935.22,200.00000000000023,never-taker
40.0,9365.0,261.0,0,0,4047.04,200.0,never-taker
39.4,9025.0,308.0,1,1,4801.54,700.0,complier
36.9,7053.0,596.0,0,0,3741.08,700.0,complier
42.8,6302.0,94.0,1,0,2601.77,200.0,never-taker
39.4,6096.0,106.0,1,0,2878.17,200.0,never-taker
35.3,4652.0,225.0,0,0,2687.77,200.0,never-taker
40.2,6257.0,572.0,1,1,3719.37,700.0,complier
41.8,1106.0,428.0,1,1,1285.4299999999998,699.9999999999999,complier
42.2,5424.0,249.0,0,0,2968.69,200.0,never-taker
41.3,1926.0,36.0,1,0,952.58,199.9999999999999,never-taker
39.0,3706.0,294.0,0,0,2563.24,200.0,never-taker
42.4,1094.0,326.0,0,0,1009.64,699.9999999999999,complier
42.4,685.0,102.0,1,0,968.88,200.0000000000001,never-taker
38.1,1420.0,379.0,1,1,1513.47,700.0,complier
42.4,2985.0,454.0,0,0,2049.47,700.0,complier
45.0,2058.0,20.0,1,0,1732.45,200.0,never-taker
39.3,6660.0,209.0,1,0,3353.93,200.0,never-taker
39.5,3694.0,152.0,1,0,1685.06,200.0,never-taker
39.6,3105.0,402.0,1,1,2131.85,700.0,complier
45.0,8525.0,8.0,0,0,4202.8,200.0,never-taker
35.3,4348.0,318.0,1,1,3228.51,700.0,complier
41.6,20177.0,315.0,0,0,8860.05,700.0,complier
36.0,3224.0,86.0,0,0,1278.3,200.0,never-taker
43.9,1676.0,125.0,0,0,1250.63,200.0,never-taker
41.5,4936.0,167.0,0,0,2704.16,200.0,never-taker
46.2,4513.0,821.0,1,1,3367.43,700.0,complier
39.0,2516.0,490.0,1,1,2110.67,700.0,complier
45.6,848.0,36.0,1,0,858.79,200.0,never-taker
39.4,4276.0,167.0,0,0,2842.52,200.0,never-taker
39.5,9660.0,71.0,1,0,4358.51,200.0,never-taker
38.8,2028.0,221.0,0,0,1630.94,200.0,never-taker
40.6,8715.0,530.0,1,1,4284.360000000001,700.0000000000005,complier
41.7,2781.0,359.0,1,1,1930.22,700.0,complier
38.0,2482.0,362.0,1,1,2092.8,700.0000000000002,complier
40.0,2598.0,391.0,1,1,2596.13,700.0,complier
45.7,6562.0,340.0,0,0,2448.08,700.0,complier
42.2,1688.0,39.0,0,0,1723.02,200.0,never-taker
47.4,1611.0,201.0,1,0,1547.81,200.0,never-taker
44.2,569.0,124.0,0,0,575.89,200.0,never-taker
43.3,2170.0,350.0,0,0,2070.34,700.0,complier
42.2,3913.0,13.0,1,0,2024.93,200.00000000000023,never-taker
44.8,2382.0,319.0,0,0,1301.67,700.0,complier
42.2,6401.0,12.0,1,0,3597.27,200.0,never-taker
43.7,4424.0,706.0,1,1,2803.36,700.0,complier
44.6,2758.0,19.0,0,0,1241.2,200.0,never-taker
39.2,1411.0,579.0,1,1,1647.45,700.0,complier
49.8,6239.0,276.0,1,1,3479.49,700.0,complier
44.8,20022.0,122.0,0,0,8632.91,200.0,never-taker
36.6,789.0,22.0,0,0,751.43,200.0,never-taker
47.5,1410.0,154.0,0,0,1051.88,200.0,never-taker
37.4,5539.0,137.0,0,0,2128.12,200.0,never-taker
45.7,5380.0,163.0,0,0,3012.76,200.0,never-taker
37.1,3351.0,231.0,1,0,2262.53,200.0,never-taker
36.9,1653.0,272.0,1,1,2037.63,700.0,complier
42.3,12350.0,400.0,1,1,6635.57,700.0,complier
47.5,5295.0,151.0,1,0,2152.85,200.0,never-taker
42.3,1304.0,656.0,0,0,476.76,700.0,complier
40.1,1008.0,137.0,1,0,1718.18,200.0,never-taker
37.4,6158.0,239.0,1,1,3637.73,700.0,complier
46.6,4526.0,566.0,0,0,2998.36,700.0,complier
44.0,1219.0,84.0,1,0,1572.38,200.0,never-taker
39.8,1880.0,26.0,0,0,1571.29,200.0,never-taker
41.4,1411.0,41.0,1,0,1692.36,200.0,never-taker
46.8,4182.0,166.0,0,0,2000.16,199.99999999999977,never-taker
47.7,2226.0,733.0,1,1,2776.9,700.0,complier
44.1,12672.0,370.0,0,0,5944.8,700.0,complier
41.7,5862.0,305.0,0,0,2893.91,700.0,complier
39.5,1591.0,68.0,0,0,1330.13,200.0,never-taker
39.4,1688.0,105.0,0,0,888.57,200.0000000000001,never-taker
48.7,3993.0,359.0,1,1,2633.3900000000003,700.0000000000002,complier
42.6,1390.0,659.0,0,0,811.75,700.0,complier
43.3,1272.0,387.0,1,1,1138.53,700.0,complier
49.0,1881.0,485.0,1,1,2083.94,700.0,complier
34.1,7720.0,583.0,0,0,3701.15,699.9999999999995,complier
49.7,4835.0,433.0,1,1,3627.25,700.0,complier
38.2,10349.0,330.0,0,0,4659.52,700.0,complier
36.3,734.0,230.0,0,0,722.55,700.0,complier
37.0,1178.0,735.0,0,0,751.88,700.0000000000001,complier
36.1,2257.0,500.0,1,1,2623.62,700.0,complier
45.4,2652.0,8.0,0,0,2012.65,200.0,never-taker
44.4,4868.0,167.0,1,0,2213.44,200.0,never-taker
46.1,2338.0,313.0,0,0,1437.12,700.0,complier
37.8,1365.0,377.0,1,1,2056.9,700.0,complier
44.3,576.0,28.0,0,0,583.96,200.0,never-taker
43.4,10428.0,673.0,1,1,5671.08,700.0,complier
41.2,924.0,42.0,1,0,962.47,200.0,never-taker
46.4,1599.0,47.0,0,0,991.48,200.0,never-taker
39.1,5777.0,17.0,0,0,2684.85,200.0,never-taker
32.9,13783.0,257.0,1,0,6378.55,200.0,never-taker
46.2,4055.0,80.0,0,0,1927.16,199.99999999999977,never-taker
45.0,2512.0,429.0,1,1,2652.0,700.0,complier
40.1,1468.0,45.0,1,0,1003.74,200.0,never-taker
42.0,506.0,265.0,1,0,981.61,200.0000000000001,never-taker
41.7,2758.0,258.0,0,0,1365.53,699.9999999999998,complier
40.6,1477.0,226.0,1,1,1737.77,700.0,complier
43.4,1912.0,15.0,1,0,1727.68,200.0,never-taker
42.4,687.0,158.0,0,0,1288.42,200.0,never-taker
40.8,534.0,120.0,1,0,454.05,199.99999999999994,never-taker
41.6,9104.0,33.0,0,0,4426.6,200.0,never-taker
36.2,3985.0,70.0,1,0,1860.26,200.00000000000023,never-taker
39.2,947.0,255.0,0,0,1695.4,200.0,never-taker
39.4,2446.0,297.0,0,0,1526.9,700.0,complier
41.5,1028.0,686.0,1,1,1444.4099999999999,699.9999999999999,complier
42.4,1864.0,1.0,0,0,1399.06,200.0,never-taker
44.9,2018.0,421.0,0,0,1800.63,700.0,complier
41.3,10009.0,430.0,0,0,4529.89,700.0,complier
39.4,4049.0,71.0,1,0,2625.16,200.0,never-taker
45.7,1085.0,3.0,0,0,1459.23,200.0,never-taker
44.7,1605.0,204.0,1,0,1285.7,200.0,never-taker
41.6,23209.0,309.0,0,0,10078.91,700.0,complier
38.3,3645.0,129.0,0,0,2062.5,200.0,never-taker
47.3,3356.0,547.0,1,1,2976.83,700.0,complier
39.6,4382.0,695.0,0,0,2150.37,700.0,complier
43.8,1480.0,84.0,1,0,822.01,200.0,never-taker
38.5,754.0,107.0,0,0,1265.5,200.0,never-taker
44.4,4616.0,659.0,0,0,2162.73,700.0,complier
40.7,1217.0,304.0,1,1,1953.17,700.0,complier
44.4,7927.0,131.0,1,0,3990.57,199.99999999999955,never-taker
40.5,796.0,515.0,1,1,2005.45,700.0,complier
48.8,11447.0,221.0,1,1,5414.12,700.0,complier
41.9,5097.0,529.0,0,0,2289.65,700.0,complier
42.8,6202.0,210.0,1,0,3007.91,200.0,never-taker
44.3,1068.0,792.0,1,1,1777.26,700.0,complier
48.5,524.0,295.0,0,0,904.66,699.9999999999999,complier
41.1,766.0,420.0,1,1,1630.0900000000001,700.0000000000001,complier
38.6,941.0,380.0,0,0,1435.69,700.0,complier
41.9,11114.0,20.0,0,0,4309.67,200.0,never-taker
35.5,5808.0,422.0,1,1,3531.33,700.0,complier
36.5,3547.0,496.0,1,1,2105.67,700.0,complier
49.7,6885.0,146.0,1,0,3053.12,200.0,never-taker
42.5,4226.0,585.0,1,1,3657.94,700.0,complier
42.1,9782.0,37.0,0,0,3925.38,200.0,never-taker
39.1,2041.0,542.0,0,0,682.84,700.0000000000001,complier
35.2,2319.0,554.0,1,1,2153.9700000000003,700.0000000000002,complier
46.7,27428.0,6.0,1,0,11975.05,200.0,never-taker
42.9,3485.0,106.0,0,0,2302.83,200.0,never-taker
37.7,4150.0,452.0,1,1,3716.68,700.0,complier
39.9,3685.0,259.0,1,1,2645.42,700.0,complier
39.3,9136.0,389.0,0,0,4569.62,700.0,complier
43.6,1092.0,237.0,1,1,1577.33,699.9999999999999,complier
47.6,4186.0,34.0,1,0,2360.16,200.0,never-taker
36.6,1047.0,282.0,1,0,1341.1,200.0,never-taker
43.2,8190.0,272.0,0,0,4519.14,200.0,never-taker
40.2,4440.0,425.0,1,1,3474.03,700.0,complier
37.5,590.0,313.0,0,0,723.85,699.9999999999999,complier
38.5,2088.0,442.0,0,0,1443.49,699.9999999999998,complier
48.9,7154.0,161.0,1,0,3556.12,200.0,never-taker
35.6,3854.0,800.0,1,1,2936.79,700.0,complier
41.2,5648.0,419.0,0,0,2964.18,700.0,complier
41.5,688.0,120.0,0,0,801.57,200.0,never-taker
39.9,8856.0,49.0,1,0,3825.48,200.0,never-taker
45.2,3556.0,224.0,0,0,1781.7,200.0,never-taker
44.5,1723.0,71.0,0,0,1194.79,200.0,never-taker
46.3,7635.0,14.0,0,0,4233.92,200.0,never-taker
48.7,10221.0,97.0,0,0,4661.85,200.0,never-taker
46.5,3591.0,207.0,0,0,1741.26,200.0,never-taker
43.9,3052.0,129.0,1,0,1575.92,200.0,never-taker
35.1,1758.0,457.0,0,0,1495.99,699.9999999999998,complier
39.8,7200.0,261.0,1,1,3839.26,700.0,complier
44.3,2118.0,203.0,0,0,1688.35,200.0,never-taker
44.1,614.0,556.0,0,0,311.26,700.0,complier
37.1,993.0,107.0,0,0,495.1,200.0,never-taker
40.0,1816.0,516.0,0,0,1516.34,700.0000000000002,complier
44.9,6697.0,462.0,1,1,4053.94,700.0,complier
40.8,4778.0,740.0,1,1,3862.0,700.0,complier
43.2,954.0,763.0,1,1,1571.92,700.0000000000001,complier
43.2,1249.0,401.0,0,0,1507.33,700.0,complier
41.4,4764.0,115.0,1,0,2287.15,200.0,never-taker
44.9,3559.0,447.0,1,1,2167.74,699.9999999999998,complier
40.1,3246.0,525.0,0,0,1327.09,700.0,complier
41.7,1796.0,460.0,0,0,1012.46,700.0,complier
41.5,3666.0,628.0,0,0,1958.04,700.0,complier
36.9,7227.0,10.0,0,0,3143.52,200.0,never-taker
34.8,2647.0,39.0,0,0,1139.29,200.0,never-taker
40.0,953.0,402.0,0,0,1449.04,700.0,complier
33.8,3615.0,579.0,0,0,2351.2,700.0,complier
48.1,785.0,163.0,1,0,764.15,200.0,never-taker
45.1,1835.0,429.0,1,1,2322.69,700.0,complier
42.8,2889.0,86.0,1,0,2059.08,200.0,never-taker
43.1,8151.0,450.0,1,1,5202.85,700.0,complier
36.3,3526.0,10.0,0,0,2720.74,200.0,never-taker
52.0,4467.0,32.0,0,0,2159.84,200.0,never-taker
46.0,1067.0,497.0,1,1,1559.51,700.0,complier
