wage,educ,exper,married,credit_score1,credit_score2,credit_limit,default
650.0,12,11,1,293.0,518.0,2800.0,1
1300.0,16,11,1,655.0,661.0,5300.0,0
930.0,12,8,1,483.0,482.0,2700.0,0
1840.0,18,12,1,638.0,696.0,4100.0,1
1020.0,12,15,1,534.0,589.0,3600.0,0
1590.0,15,14,1,586.0,446.0,4400.0,0
1490.0,12,15,1,586.0,536.0,3300.0,0
760.0,10,21,1,534.0,411.0,3200.0,1
1050.0,18,8,1,414.0,643.0,2900.0,0
1280.0,17,4,1,483.0,839.0,3600.0,0
1600.0,12,16,1,621.0,500.0,5300.0,0
810.0,12,17,0,534.0,536.0,4300.0,0
1190.0,14,15,1,621.0,643.0,2600.0,1
1180.0,12,18,1,448.0,607.0,1400.0,0
880.0,12,12,1,483.0,375.0,2400.0,0
1810.0,16,8,1,483.0,464.0,5600.0,0
820.0,12,14,1,466.0,411.0,1800.0,0
740.0,12,16,1,448.0,554.0,2400.0,0
1700.0,16,6,1,466.0,607.0,3100.0,0
510.0,12,12,0,500.0,482.0,1800.0,0
830.0,12,13,1,414.0,464.0,2900.0,0
900.0,17,8,1,310.0,429.0,1500.0,0
1550.0,15,11,1,724.0,446.0,2600.0,0
920.0,12,18,1,603.0,607.0,4300.0,0
2000.0,12,13,1,724.0,464.0,5200.0,0
1060.0,17,8,1,569.0,625.0,2800.0,0
1270.0,17,4,1,552.0,536.0,3800.0,0
1530.0,12,14,1,621.0,482.0,3500.0,0
960.0,12,19,1,466.0,571.0,3800.0,0
1300.0,17,8,1,586.0,464.0,3800.0,0
1290.0,14,13,1,517.0,518.0,3600.0,0
1590.0,16,12,1,690.0,589.0,5100.0,0
1790.0,16,14,1,586.0,571.0,6200.0,0
970.0,12,12,1,293.0,500.0,3500.0,0
950.0,14,15,1,397.0,571.0,2200.0,0
1160.0,16,6,1,414.0,500.0,2600.0,0
950.0,16,9,1,552.0,357.0,2500.0,1
1300.0,14,10,1,586.0,554.0,2900.0,0
980.0,16,8,0,483.0,679.0,2800.0,0
1350.0,12,11,1,552.0,375.0,3300.0,0
1290.0,15,7,1,483.0,554.0,1000.0,0
920.0,14,5,1,397.0,464.0,3300.0,0
1150.0,16,10,1,517.0,643.0,3000.0,0
630.0,11,12,1,103.0,321.0,1900.0,0
1330.0,12,16,1,431.0,411.0,1900.0,0
1000.0,14,8,1,466.0,375.0,2500.0,0
1570.0,16,8,1,621.0,500.0,5900.0,1
960.0,12,6,1,466.0,429.0,2200.0,0
560.0,11,9,1,328.0,321.0,1900.0,0
460.0,10,20,1,259.0,375.0,1600.0,0
1170.0,12,16,1,517.0,571.0,2400.0,1
980.0,14,1,1,310.0,625.0,3400.0,0
1550.0,13,8,1,500.0,446.0,3000.0,0
1710.0,14,16,1,552.0,571.0,5600.0,0
1040.0,16,10,1,534.0,554.0,4400.0,0
1450.0,14,9,1,586.0,661.0,4500.0,0
1470.0,16,10,0,638.0,589.0,5700.0,0
1660.0,12,16,1,586.0,554.0,5200.0,0
550.0,10,12,1,345.0,411.0,1200.0,1
1310.0,17,9,1,517.0,429.0,3000.0,1
1450.0,18,10,1,534.0,411.0,3100.0,0
1330.0,14,13,1,603.0,589.0,2400.0,0
790.0,12,11,1,638.0,411.0,2900.0,0
490.0,14,10,1,293.0,536.0,1200.0,0
1700.0,16,6,1,569.0,643.0,5500.0,1
960.0,17,4,1,483.0,625.0,2600.0,0
950.0,12,11,1,517.0,375.0,3700.0,0
2040.0,12,13,1,724.0,607.0,5100.0,0
910.0,12,11,1,448.0,268.0,3400.0,0
580.0,12,16,1,517.0,482.0,2500.0,1
990.0,16,4,1,414.0,589.0,2500.0,0
1140.0,13,13,1,466.0,571.0,4000.0,0
710.0,10,18,1,362.0,429.0,1900.0,0
1430.0,12,11,1,655.0,429.0,4800.0,0
600.0,17,11,0,310.0,518.0,1000.0,1
1120.0,16,11,1,483.0,607.0,1700.0,0
1420.0,16,9,1,534.0,589.0,2900.0,0
1030.0,12,12,1,517.0,500.0,3400.0,1
430.0,12,9,0,259.0,393.0,500.0,0
2480.0,14,1,1,724.0,589.0,6100.0,0
1570.0,13,13,1,552.0,571.0,3300.0,0
550.0,12,17,0,431.0,214.0,1100.0,1
750.0,11,7,1,397.0,411.0,1300.0,0
990.0,12,18,1,379.0,446.0,3000.0,0
1250.0,16,5,1,638.0,714.0,3900.0,0
510.0,10,19,1,448.0,339.0,1400.0,1
620.0,12,11,1,483.0,500.0,1900.0,0
1430.0,18,6,0,431.0,696.0,2800.0,0
1340.0,12,10,1,483.0,375.0,2800.0,0
2090.0,18,9,1,724.0,643.0,4900.0,0
670.0,12,9,1,345.0,536.0,1500.0,1
1670.0,16,10,1,638.0,518.0,6100.0,0
1020.0,12,16,1,655.0,393.0,3000.0,0
890.0,12,13,1,431.0,411.0,1700.0,0
960.0,16,11,1,517.0,446.0,2900.0,0
850.0,12,11,1,397.0,500.0,1500.0,0
990.0,16,8,1,448.0,482.0,3000.0,1
1160.0,15,8,1,534.0,536.0,3400.0,0
700.0,12,12,1,293.0,446.0,2400.0,0
760.0,12,18,1,397.0,393.0,2700.0,0
980.0,17,4,1,414.0,536.0,3100.0,0
720.0,12,16,1,414.0,339.0,3500.0,0
1160.0,12,14,1,500.0,429.0,2300.0,0
1500.0,16,10,1,534.0,536.0,3300.0,0
490.0,12,17,0,586.0,250.0,2100.0,0
1240.0,13,9,1,466.0,393.0,2900.0,1
970.0,14,10,0,483.0,625.0,3100.0,0
610.0,10,12,1,466.0,214.0,1800.0,0
1140.0,11,16,1,466.0,464.0,3100.0,1
1580.0,16,12,1,741.0,321.0,5100.0,1
1130.0,12,17,1,517.0,375.0,1500.0,0
2170.0,16,16,1,500.0,821.0,7200.0,0
1310.0,16,10,1,448.0,482.0,2100.0,0
900.0,10,21,1,276.0,357.0,3200.0,0
670.0,12,4,1,328.0,464.0,2300.0,0
680.0,13,9,1,466.0,286.0,2600.0,0
860.0,16,1,1,276.0,589.0,3500.0,1
920.0,13,9,1,483.0,304.0,4200.0,0
1200.0,15,4,1,431.0,411.0,2700.0,1
410.0,12,7,1,397.0,518.0,2100.0,1
710.0,10,13,0,483.0,482.0,3400.0,1
1060.0,16,5,1,517.0,464.0,2600.0,1
940.0,12,14,1,603.0,643.0,3600.0,0
480.0,17,8,0,276.0,429.0,2600.0,0
1240.0,18,13,1,362.0,482.0,3200.0,1
950.0,14,11,1,448.0,571.0,3200.0,0
510.0,13,11,0,431.0,500.0,800.0,0
1140.0,16,6,1,483.0,357.0,2600.0,0
640.0,10,15,1,397.0,411.0,4800.0,0
1110.0,11,16,1,328.0,625.0,2100.0,0
590.0,12,5,0,362.0,304.0,3700.0,1
760.0,13,14,1,414.0,679.0,2000.0,0
950.0,18,7,1,276.0,589.0,3600.0,0
1030.0,10,15,1,552.0,357.0,1800.0,0
940.0,12,4,1,172.0,554.0,200.0,0
1010.0,12,10,0,655.0,482.0,5800.0,0
930.0,11,15,1,621.0,607.0,2800.0,0
1530.0,17,15,1,569.0,464.0,2200.0,0
1400.0,16,7,1,448.0,571.0,3400.0,0
1130.0,12,16,1,621.0,518.0,4000.0,0
1550.0,17,13,1,690.0,536.0,2200.0,0
1350.0,12,7,1,500.0,768.0,3700.0,0
740.0,18,13,1,259.0,607.0,2800.0,0
1210.0,18,10,1,328.0,679.0,1900.0,0
900.0,12,6,1,500.0,571.0,1300.0,1
1010.0,12,15,1,448.0,536.0,3000.0,0
1050.0,18,8,1,397.0,607.0,4000.0,0
1860.0,17,8,1,552.0,732.0,4100.0,0
1040.0,12,17,1,586.0,482.0,4400.0,0
900.0,12,16,1,414.0,411.0,2600.0,0
670.0,18,4,1,466.0,571.0,4000.0,0
1180.0,14,11,1,552.0,750.0,3500.0,0
500.0,12,5,1,310.0,446.0,700.0,0
1090.0,12,12,1,466.0,321.0,3000.0,0
640.0,13,10,1,328.0,411.0,3900.0,0
760.0,12,9,1,448.0,446.0,4100.0,0
740.0,12,7,1,431.0,482.0,2000.0,1
870.0,18,8,0,379.0,625.0,1500.0,0
1130.0,14,9,1,431.0,625.0,3600.0,1
1460.0,12,13,1,483.0,464.0,3300.0,0
1220.0,10,14,1,500.0,268.0,3800.0,1
1590.0,16,9,1,724.0,679.0,3400.0,0
1450.0,17,7,1,552.0,411.0,4100.0,1
1280.0,14,6,1,500.0,536.0,3100.0,0
610.0,12,18,0,379.0,357.0,3000.0,0
600.0,16,6,1,448.0,429.0,2800.0,0
1880.0,16,9,1,621.0,750.0,5600.0,0
1870.0,12,16,1,586.0,518.0,4200.0,0
1070.0,13,8,1,379.0,446.0,2300.0,0
800.0,12,16,1,379.0,429.0,1000.0,0
1020.0,13,11,1,466.0,554.0,1600.0,0
1080.0,12,16,1,552.0,464.0,1600.0,0
1700.0,15,14,1,672.0,768.0,5900.0,0
1570.0,15,11,1,707.0,661.0,4200.0,0
570.0,15,9,1,431.0,464.0,2300.0,1
1170.0,12,18,1,603.0,464.0,2600.0,0
470.0,12,15,1,431.0,357.0,800.0,1
1350.0,16,10,1,586.0,500.0,2200.0,0
1700.0,12,16,1,517.0,643.0,4800.0,0
910.0,16,10,1,534.0,500.0,2900.0,0
1310.0,14,9,1,466.0,536.0,2700.0,0
1130.0,12,11,1,397.0,607.0,1100.0,0
1070.0,9,22,1,466.0,393.0,2900.0,0
1100.0,9,20,1,466.0,446.0,4500.0,0
1390.0,12,12,1,431.0,446.0,5400.0,0
1110.0,12,13,1,397.0,321.0,2000.0,0
1310.0,12,11,1,500.0,536.0,4700.0,0
2120.0,16,10,1,776.0,554.0,6700.0,0
1790.0,16,14,1,552.0,500.0,4600.0,0
1240.0,16,13,1,603.0,464.0,1900.0,1
1060.0,16,13,0,552.0,571.0,2500.0,0
1180.0,12,16,1,414.0,357.0,3300.0,0
860.0,10,17,1,345.0,286.0,1100.0,1
1190.0,18,10,1,534.0,661.0,4100.0,0
1050.0,16,8,1,414.0,661.0,3100.0,0
610.0,14,5,1,310.0,304.0,1000.0,0
920.0,12,13,1,397.0,571.0,2200.0,0
800.0,12,14,1,397.0,304.0,2000.0,1
840.0,13,17,0,483.0,446.0,1900.0,0
890.0,12,17,1,586.0,518.0,3400.0,0
770.0,12,15,1,397.0,500.0,400.0,0
1050.0,13,14,1,379.0,500.0,3600.0,0
610.0,9,21,1,379.0,304.0,3400.0,0
680.0,12,16,1,431.0,482.0,1500.0,1
890.0,12,6,1,483.0,482.0,2600.0,0
520.0,15,6,0,293.0,589.0,2800.0,0
870.0,12,17,1,672.0,375.0,2700.0,0
910.0,17,4,1,345.0,375.0,5100.0,0
960.0,12,16,1,483.0,339.0,2200.0,0
1190.0,16,9,0,414.0,571.0,2700.0,0
1670.0,14,16,1,483.0,393.0,4600.0,0
1360.0,12,17,1,586.0,661.0,3100.0,0
820.0,12,16,1,466.0,375.0,2600.0,0
1430.0,12,14,1,621.0,607.0,2900.0,0
1760.0,15,9,0,621.0,518.0,5600.0,0
1370.0,14,6,1,586.0,482.0,4700.0,0
640.0,14,12,0,500.0,482.0,2700.0,0
1170.0,16,5,1,534.0,536.0,5700.0,0
1250.0,11,12,1,586.0,339.0,3600.0,0
1240.0,17,7,1,638.0,661.0,3600.0,1
380.0,12,18,1,431.0,375.0,1400.0,0
750.0,12,16,1,448.0,571.0,2300.0,0
1430.0,16,9,1,500.0,625.0,3600.0,0
1140.0,12,15,1,569.0,571.0,2500.0,0
1380.0,15,7,1,534.0,607.0,4700.0,0
690.0,16,8,0,552.0,393.0,4000.0,1
1900.0,17,8,1,724.0,679.0,6700.0,0
2040.0,18,11,1,569.0,696.0,4400.0,0
830.0,10,23,1,483.0,446.0,2800.0,0
720.0,12,7,1,293.0,446.0,1000.0,0
1410.0,18,7,1,569.0,411.0,2200.0,0
1150.0,12,14,1,379.0,446.0,2000.0,0
1150.0,16,11,1,448.0,625.0,2200.0,0
710.0,12,18,0,379.0,500.0,2400.0,0
1930.0,11,22,1,603.0,411.0,4100.0,0
1050.0,12,15,1,328.0,464.0,3500.0,0
1020.0,10,23,1,534.0,446.0,2900.0,1
800.0,12,7,1,500.0,464.0,1600.0,0
930.0,18,8,0,500.0,589.0,3700.0,0
970.0,13,6,1,379.0,500.0,3400.0,0
1050.0,12,19,1,414.0,571.0,3800.0,0
830.0,12,13,1,500.0,411.0,2800.0,0
1110.0,12,17,1,603.0,446.0,2700.0,0
1670.0,12,18,1,569.0,464.0,5800.0,0
1090.0,12,16,1,517.0,571.0,3300.0,0
810.0,12,14,1,362.0,214.0,1500.0,0
1010.0,16,5,1,310.0,482.0,3000.0,1
860.0,16,11,1,603.0,571.0,2600.0,0
1100.0,15,9,1,379.0,411.0,2300.0,0
1090.0,12,16,1,448.0,357.0,2300.0,0
990.0,12,4,1,431.0,554.0,2700.0,0
1180.0,16,12,1,345.0,607.0,2400.0,1
1180.0,14,14,0,603.0,375.0,6000.0,0
1280.0,16,11,1,500.0,554.0,2600.0,0
1150.0,12,12,0,500.0,250.0,1600.0,0
950.0,12,17,1,414.0,286.0,3600.0,0
930.0,13,8,1,328.0,643.0,3400.0,0
450.0,13,5,1,448.0,554.0,800.0,0
310.0,12,9,1,328.0,339.0,1200.0,0
780.0,17,1,1,310.0,375.0,1000.0,0
1940.0,17,8,1,586.0,750.0,5700.0,0
980.0,12,15,0,448.0,464.0,1300.0,0
1450.0,18,8,1,483.0,482.0,4800.0,0
1370.0,18,14,1,466.0,429.0,4100.0,0
1080.0,16,9,1,483.0,518.0,2400.0,0
1240.0,13,13,1,310.0,339.0,4100.0,0
450.0,12,14,1,431.0,357.0,200.0,1
1610.0,12,15,1,500.0,571.0,8000.0,0
740.0,12,18,0,345.0,464.0,2000.0,0
560.0,12,14,1,362.0,482.0,700.0,0
1060.0,12,15,1,552.0,500.0,3800.0,0
1100.0,12,17,1,448.0,661.0,1900.0,1
1130.0,14,6,1,603.0,625.0,1900.0,0
2220.0,16,17,1,724.0,821.0,5900.0,0
930.0,11,16,1,362.0,375.0,2200.0,0
990.0,10,13,1,397.0,429.0,2600.0,0
1190.0,12,12,1,397.0,411.0,4700.0,1
1880.0,16,14,1,534.0,643.0,5000.0,0
520.0,12,11,1,569.0,375.0,2700.0,0
900.0,12,15,1,448.0,536.0,2900.0,0
720.0,10,12,1,345.0,482.0,1600.0,0
1130.0,12,15,1,552.0,464.0,2500.0,1
1050.0,16,9,0,517.0,464.0,2400.0,1
980.0,14,4,1,431.0,446.0,2300.0,0
750.0,10,18,1,276.0,411.0,3900.0,0
1450.0,15,6,1,569.0,536.0,2000.0,0
1640.0,14,16,1,690.0,411.0,6800.0,0
1970.0,16,11,1,759.0,554.0,6800.0,0
990.0,12,14,1,241.0,607.0,2100.0,0
640.0,12,15,1,517.0,339.0,2200.0,0
960.0,12,14,1,517.0,536.0,2300.0,0
1130.0,12,11,1,431.0,571.0,3300.0,0
700.0,12,15,1,345.0,286.0,2700.0,0
950.0,12,6,1,362.0,446.0,3000.0,0
1480.0,17,13,0,672.0,696.0,5400.0,0
1320.0,15,11,0,569.0,375.0,2900.0,0
820.0,13,10,1,345.0,179.0,1400.0,0
510.0,10,19,1,431.0,339.0,1500.0,0
530.0,12,9,1,328.0,446.0,500.0,0
560.0,12,9,1,448.0,339.0,1500.0,0
640.0,15,12,1,379.0,554.0,3800.0,1
660.0,10,12,1,500.0,393.0,2100.0,0
1130.0,9,22,1,466.0,554.0,2700.0,0
780.0,9,17,1,397.0,321.0,2900.0,0
1570.0,16,6,1,534.0,643.0,5600.0,0
800.0,12,8,0,534.0,518.0,2500.0,0
1210.0,12,22,1,466.0,429.0,5400.0,1
1150.0,12,21,1,552.0,536.0,3600.0,0
1080.0,14,16,1,448.0,554.0,600.0,0
1550.0,12,14,1,431.0,536.0,2800.0,0
1380.0,12,11,1,672.0,536.0,4600.0,0
630.0,12,5,0,293.0,214.0,1400.0,1
1150.0,14,12,1,345.0,411.0,2900.0,0
1120.0,12,16,1,483.0,554.0,3500.0,0
1020.0,16,5,1,397.0,518.0,3300.0,0
1080.0,12,20,1,534.0,500.0,3100.0,0
620.0,18,6,1,483.0,500.0,1300.0,0
1210.0,15,15,1,431.0,554.0,3200.0,0
910.0,12,16,1,345.0,696.0,2700.0,0
790.0,16,8,1,241.0,554.0,2600.0,0
1340.0,12,13,1,655.0,500.0,4500.0,0
850.0,12,12,1,431.0,464.0,1300.0,0
1320.0,14,9,1,483.0,589.0,1600.0,0
950.0,13,9,0,259.0,518.0,3900.0,0
500.0,12,17,0,310.0,321.0,1700.0,0
520.0,12,11,1,397.0,482.0,2000.0,1
900.0,9,18,1,345.0,518.0,2200.0,0
970.0,10,19,1,483.0,625.0,3800.0,0
1040.0,12,12,1,534.0,446.0,2500.0,0
980.0,12,10,1,534.0,500.0,2500.0,0
860.0,13,16,1,552.0,518.0,2200.0,1
750.0,17,6,1,414.0,464.0,3200.0,0
740.0,12,8,1,276.0,536.0,1900.0,0
340.0,10,11,1,362.0,464.0,700.0,0
630.0,14,10,1,431.0,518.0,1900.0,0
1300.0,15,7,1,534.0,411.0,4300.0,0
1060.0,17,8,1,362.0,464.0,1400.0,0
1450.0,15,15,1,534.0,625.0,2800.0,0
2060.0,16,14,1,500.0,518.0,4200.0,0
990.0,12,19,1,534.0,429.0,4400.0,0
1100.0,17,5,1,414.0,429.0,4200.0,0
1320.0,12,5,1,552.0,571.0,3100.0,0
810.0,12,14,1,345.0,357.0,2300.0,1
950.0,16,7,1,276.0,607.0,3400.0,0
1370.0,16,16,1,448.0,393.0,4400.0,0
1020.0,18,10,1,414.0,482.0,3700.0,0
860.0,15,10,0,483.0,321.0,3000.0,0
550.0,12,4,0,431.0,482.0,3900.0,0
1110.0,12,17,1,534.0,643.0,3000.0,1
1460.0,16,9,1,534.0,357.0,4700.0,1
660.0,12,11,1,500.0,339.0,1900.0,0
720.0,15,8,1,241.0,482.0,1600.0,0
650.0,13,6,1,276.0,411.0,200.0,0
1090.0,16,13,1,379.0,339.0,2000.0,0
470.0,12,4,1,414.0,214.0,2300.0,1
580.0,11,9,1,586.0,357.0,1100.0,1
1040.0,10,23,1,500.0,214.0,3000.0,1
800.0,12,14,1,466.0,304.0,2200.0,0
1160.0,18,8,1,466.0,393.0,2000.0,1
640.0,14,12,1,276.0,286.0,3100.0,0
1020.0,11,16,1,552.0,482.0,3700.0,0
940.0,12,15,1,448.0,446.0,2900.0,0
610.0,12,21,1,431.0,411.0,2800.0,1
670.0,14,10,1,431.0,536.0,200.0,0
980.0,9,18,1,310.0,607.0,3200.0,0
930.0,12,16,1,569.0,393.0,4100.0,0
760.0,16,12,1,362.0,607.0,2700.0,0
1220.0,12,12,1,534.0,393.0,3000.0,0
1270.0,11,17,1,483.0,571.0,900.0,0
880.0,12,15,1,414.0,411.0,2500.0,0
1150.0,12,14,1,259.0,571.0,2800.0,0
1400.0,17,10,1,448.0,536.0,3200.0,0
630.0,14,6,0,345.0,250.0,2800.0,0
1540.0,18,12,1,517.0,429.0,2700.0,0
620.0,12,16,1,431.0,89.0,2500.0,0
950.0,10,13,1,500.0,571.0,3400.0,0
550.0,12,12,1,345.0,571.0,3000.0,0
660.0,12,13,1,414.0,429.0,2500.0,0
2210.0,16,10,1,638.0,714.0,6100.0,0
1090.0,12,4,1,448.0,411.0,2700.0,0
910.0,13,17,0,397.0,500.0,2900.0,0
620.0,12,6,1,483.0,214.0,4600.0,1
1050.0,18,8,1,534.0,518.0,3300.0,0
1350.0,12,13,1,552.0,393.0,4400.0,0
1520.0,16,6,1,534.0,643.0,2200.0,0
1440.0,18,7,1,638.0,411.0,4900.0,0
880.0,12,16,1,466.0,375.0,2000.0,0
680.0,13,4,1,397.0,446.0,500.0,0
1480.0,16,9,1,483.0,625.0,2900.0,0
1270.0,12,11,1,483.0,643.0,4400.0,1
1220.0,12,14,1,552.0,429.0,3400.0,0
800.0,12,15,1,517.0,411.0,2500.0,1
880.0,16,10,0,431.0,732.0,2700.0,0
1070.0,12,17,1,517.0,607.0,2500.0,0
1940.0,16,9,1,517.0,589.0,4600.0,0
950.0,12,16,1,379.0,429.0,4400.0,1
880.0,12,17,1,414.0,446.0,3200.0,0
740.0,12,8,0,397.0,429.0,3400.0,0
860.0,12,16,1,397.0,589.0,1600.0,0
960.0,18,7,1,414.0,446.0,4200.0,0
1180.0,12,16,1,431.0,411.0,4200.0,0
1150.0,13,21,1,552.0,429.0,3800.0,0
870.0,12,11,1,483.0,482.0,2100.0,0
810.0,12,15,1,362.0,446.0,1900.0,1
890.0,18,13,0,552.0,464.0,2400.0,0
790.0,18,13,1,552.0,482.0,2500.0,0
940.0,12,15,1,466.0,321.0,1700.0,1
1450.0,15,15,1,586.0,732.0,4000.0,0
850.0,16,9,0,431.0,625.0,4000.0,0
1440.0,14,7,1,500.0,571.0,2500.0,0
950.0,13,15,1,431.0,554.0,2900.0,0
1130.0,12,16,1,500.0,411.0,1200.0,1
770.0,15,16,1,397.0,411.0,2900.0,0
1120.0,11,15,1,362.0,446.0,2900.0,0
1240.0,13,10,1,483.0,411.0,2400.0,0
950.0,11,10,1,552.0,304.0,2400.0,0
590.0,12,9,1,397.0,375.0,1800.0,0
1360.0,12,13,1,586.0,411.0,3800.0,0
740.0,17,12,1,431.0,625.0,2400.0,0
1300.0,12,18,1,500.0,518.0,4200.0,0
1010.0,14,8,1,586.0,500.0,4200.0,1
950.0,18,8,1,500.0,429.0,3400.0,0
1360.0,16,11,1,552.0,625.0,1600.0,0
880.0,9,19,1,431.0,500.0,2500.0,0
1210.0,16,5,1,500.0,429.0,2800.0,0
1080.0,13,10,1,466.0,554.0,2300.0,0
2510.0,18,12,1,724.0,625.0,4000.0,0
2310.0,16,11,1,621.0,732.0,4900.0,0
2390.0,15,8,1,776.0,643.0,5500.0,0
1210.0,12,18,1,586.0,536.0,4600.0,0
1210.0,13,4,1,569.0,536.0,3900.0,0
1030.0,15,9,0,534.0,643.0,2600.0,0
670.0,17,12,1,276.0,554.0,1400.0,0
1140.0,12,9,1,448.0,429.0,2000.0,0
1150.0,13,4,1,310.0,518.0,2500.0,0
1960.0,12,13,0,621.0,589.0,3100.0,0
1380.0,18,7,1,569.0,518.0,3200.0,0
1010.0,12,4,1,500.0,571.0,3400.0,0
3090.0,14,12,1,879.0,786.0,5900.0,0
1140.0,12,18,1,552.0,464.0,2900.0,0
890.0,12,11,1,431.0,607.0,1100.0,1
440.0,12,4,1,293.0,464.0,1300.0,0
1570.0,17,8,1,707.0,500.0,3800.0,0
1910.0,17,8,1,707.0,571.0,6100.0,0
1200.0,16,8,1,448.0,589.0,3700.0,0
970.0,12,4,1,552.0,429.0,1500.0,0
600.0,11,7,1,431.0,536.0,2700.0,1
2500.0,12,21,1,741.0,625.0,4900.0,0
640.0,16,6,1,466.0,321.0,2100.0,0
790.0,15,16,1,552.0,714.0,2100.0,0
1450.0,13,8,1,517.0,607.0,4200.0,0
530.0,12,17,1,207.0,411.0,600.0,0
1330.0,16,10,0,345.0,357.0,2400.0,0
1590.0,12,17,1,586.0,536.0,5100.0,0
1670.0,16,16,1,690.0,643.0,5200.0,0
1330.0,12,6,1,517.0,518.0,700.0,0
940.0,14,4,1,431.0,375.0,3900.0,0
900.0,16,7,1,466.0,518.0,2500.0,0
810.0,12,17,0,448.0,357.0,3000.0,0
1220.0,16,11,1,569.0,554.0,4200.0,0
780.0,9,18,1,483.0,536.0,1300.0,0
1700.0,16,16,1,500.0,679.0,4300.0,0
2150.0,16,12,1,638.0,482.0,4100.0,0
710.0,12,16,1,483.0,446.0,1200.0,0
850.0,14,8,1,431.0,679.0,2600.0,0
790.0,12,17,1,448.0,536.0,2200.0,1
1180.0,18,11,1,638.0,286.0,3600.0,1
690.0,15,12,1,310.0,393.0,300.0,0
1220.0,12,18,1,431.0,625.0,3100.0,0
680.0,13,8,1,448.0,375.0,1900.0,1
1180.0,15,11,0,483.0,482.0,2400.0,1
840.0,13,5,1,466.0,554.0,2300.0,1
1050.0,11,15,1,569.0,482.0,2700.0,0
620.0,16,13,1,448.0,482.0,4200.0,1
770.0,12,17,1,328.0,518.0,3200.0,0
950.0,13,4,1,466.0,464.0,2800.0,0
970.0,12,12,1,379.0,482.0,2300.0,0
680.0,11,17,1,517.0,429.0,1100.0,0
900.0,18,13,1,500.0,339.0,1300.0,0
900.0,18,13,1,397.0,482.0,2600.0,0
1330.0,18,7,1,707.0,429.0,3400.0,0
990.0,18,13,0,379.0,446.0,1300.0,0
970.0,12,17,0,655.0,554.0,1200.0,0
640.0,12,11,1,379.0,696.0,3200.0,0
1090.0,12,17,1,483.0,500.0,3800.0,0
930.0,16,11,1,431.0,554.0,2000.0,0
630.0,13,10,1,328.0,429.0,3400.0,0
1360.0,10,13,1,603.0,536.0,3400.0,0
1030.0,15,8,1,414.0,661.0,3100.0,0
1190.0,12,18,1,552.0,500.0,4300.0,0
730.0,9,15,1,362.0,375.0,3600.0,0
1710.0,18,10,1,621.0,554.0,5000.0,0
950.0,14,8,1,672.0,500.0,4000.0,0
720.0,13,8,0,310.0,393.0,1100.0,0
1170.0,12,16,1,638.0,500.0,4700.0,0
1130.0,13,4,1,431.0,679.0,2500.0,0
960.0,11,16,1,431.0,554.0,2400.0,0
1710.0,13,7,1,638.0,804.0,4700.0,0
770.0,12,9,1,362.0,571.0,1100.0,0
1370.0,12,13,1,448.0,536.0,3000.0,0
1890.0,12,16,1,586.0,625.0,4700.0,0
850.0,12,18,1,569.0,536.0,3500.0,0
3200.0,13,11,1,897.0,714.0,5700.0,0
2180.0,16,16,1,621.0,589.0,5900.0,0
1160.0,16,10,1,534.0,643.0,3600.0,0
1230.0,18,10,1,483.0,679.0,3100.0,0
750.0,12,16,1,328.0,250.0,1300.0,0
1280.0,11,15,1,379.0,607.0,3400.0,0
570.0,12,9,1,414.0,304.0,3900.0,0
1450.0,17,9,1,466.0,714.0,2300.0,0
810.0,12,10,1,310.0,607.0,1900.0,0
700.0,16,12,1,345.0,661.0,700.0,1
940.0,12,15,0,362.0,536.0,2400.0,0
1520.0,16,8,1,776.0,607.0,3200.0,0
680.0,17,12,1,190.0,554.0,800.0,0
680.0,12,1,1,293.0,518.0,1400.0,0
1030.0,14,1,1,500.0,571.0,4500.0,0
1140.0,12,11,1,621.0,750.0,4000.0,0
1570.0,16,14,1,569.0,625.0,2600.0,0
590.0,13,20,1,414.0,446.0,1800.0,0
750.0,13,7,0,500.0,464.0,2100.0,0
1190.0,12,16,1,586.0,393.0,2200.0,0
1120.0,15,8,1,500.0,661.0,5100.0,0
1150.0,16,5,1,690.0,500.0,4000.0,1
770.0,16,10,1,517.0,446.0,2000.0,0
1780.0,18,12,1,621.0,732.0,2300.0,0
1210.0,16,12,1,466.0,518.0,2900.0,0
710.0,12,20,1,500.0,625.0,1400.0,0
1190.0,12,18,1,655.0,518.0,5500.0,1
560.0,12,1,1,517.0,357.0,2500.0,0
1120.0,12,12,0,552.0,393.0,2800.0,0
1090.0,12,21,1,586.0,518.0,4400.0,0
1180.0,14,9,1,552.0,554.0,2300.0,1
1160.0,16,15,1,466.0,536.0,3200.0,0
970.0,12,19,1,569.0,571.0,2600.0,0
850.0,12,16,1,517.0,321.0,3100.0,0
980.0,10,13,1,466.0,554.0,3000.0,0
1030.0,12,16,1,345.0,357.0,2500.0,0
1490.0,15,11,1,621.0,429.0,3200.0,0
770.0,12,11,1,466.0,536.0,2800.0,1
720.0,18,6,1,379.0,464.0,2000.0,0
1090.0,12,17,1,362.0,393.0,4400.0,0
1080.0,14,9,1,483.0,536.0,2300.0,0
780.0,13,9,1,466.0,214.0,2600.0,1
1000.0,12,18,1,414.0,107.0,2600.0,0
1770.0,18,12,1,638.0,732.0,7300.0,0
700.0,12,18,0,448.0,536.0,2900.0,0
730.0,11,10,1,448.0,393.0,3000.0,1
