date,city,region,cohort,treated,tau,downloads,post
2021-06-17,187,S,2100-01-01,0,0.0,50.0,0
2021-06-18,187,S,2100-01-01,0,0.0,50.0,0
2021-06-19,187,S,2100-01-01,0,0.0,51.0,0
2021-06-20,187,S,2100-01-01,0,0.0,50.0,0
2021-06-21,187,S,2100-01-01,0,0.0,52.0,0
2021-06-22,187,S,2100-01-01,0,0.0,50.0,0
2021-06-23,187,S,2100-01-01,0,0.0,51.0,0
2021-06-24,187,S,2100-01-01,0,0.0,49.0,0
2021-06-25,187,S,2100-01-01,0,0.0,49.0,0
2021-06-26,187,S,2100-01-01,0,0.0,49.0,0
2021-06-27,187,S,2100-01-01,0,0.0,50.0,0
2021-06-28,187,S,2100-01-01,0,0.0,50.0,0
2021-06-29,187,S,2100-01-01,0,0.0,50.0,0
2021-06-30,187,S,2100-01-01,0,0.0,49.0,0
2021-07-01,187,S,2100-01-01,0,0.0,51.0,0
2021-07-02,187,S,2100-01-01,0,0.0,50.0,0
2021-07-03,187,S,2100-01-01,0,0.0,47.0,0
2021-07-04,187,S,2100-01-01,0,0.0,50.0,0
2021-07-05,187,S,2100-01-01,0,0.0,51.0,0
2021-07-06,187,S,2100-01-01,0,0.0,50.0,0
2021-07-07,187,S,2100-01-01,0,0.0,49.0,0
2021-07-08,187,S,2100-01-01,0,0.0,51.0,0
2021-07-09,187,S,2100-01-01,0,0.0,50.0,0
2021-07-10,187,S,2100-01-01,0,0.0,48.0,0
2021-07-11,187,S,2100-01-01,0,0.0,48.0,0
2021-07-12,187,S,2100-01-01,0,0.0,50.0,0
2021-07-13,187,S,2100-01-01,0,0.0,50.0,0
2021-07-14,187,S,2100-01-01,0,0.0,49.0,0
2021-07-15,187,S,2100-01-01,0,0.0,50.0,0
2021-07-16,187,S,2100-01-01,0,0.0,49.0,0
2021-07-17,187,S,2100-01-01,0,0.0,51.0,0
2021-07-18,187,S,2100-01-01,0,0.0,49.0,0
2021-07-19,187,S,2100-01-01,0,0.0,49.0,0
2021-07-20,187,S,2100-01-01,0,0.0,50.0,0
2021-07-21,187,S,2100-01-01,0,0.0,50.0,0
2021-07-22,187,S,2100-01-01,0,0.0,50.0,0
2021-07-23,187,S,2100-01-01,0,0.0,50.0,0
2021-07-24,187,S,2100-01-01,0,0.0,49.0,0
2021-07-25,187,S,2100-01-01,0,0.0,49.0,0
2021-07-26,187,S,2100-01-01,0,0.0,50.0,0
2021-07-27,187,S,2100-01-01,0,0.0,50.0,0
2021-07-28,187,S,2100-01-01,0,0.0,50.0,0
2021-07-29,187,S,2100-01-01,0,0.0,49.0,0
2021-07-30,187,S,2100-01-01,0,0.0,49.0,0
2021-07-31,187,S,2100-01-01,0,0.0,47.0,0
2021-05-01,188,E,2021-06-04,1,0.0,14.0,0
2021-05-02,188,E,2021-06-04,1,0.0,16.0,0
2021-05-03,188,E,2021-06-04,1,0.0,16.0,0
2021-05-04,188,E,2021-06-04,1,0.0,18.0,0
2021-05-05,188,E,2021-06-04,1,0.0,17.0,0
2021-05-06,188,E,2021-06-04,1,0.0,19.0,0
2021-05-07,188,E,2021-06-04,1,0.0,18.0,0
2021-05-08,188,E,2021-06-04,1,0.0,16.0,0
2021-05-09,188,E,2021-06-04,1,0.0,18.0,0
2021-05-10,188,E,2021-06-04,1,0.0,18.0,0
2021-05-11,188,E,2021-06-04,1,0.0,19.0,0
2021-05-12,188,E,2021-06-04,1,0.0,18.0,0
2021-05-13,188,E,2021-06-04,1,0.0,18.0,0
2021-05-14,188,E,2021-06-04,1,0.0,18.0,0
2021-05-15,188,E,2021-06-04,1,0.0,20.0,0
2021-05-16,188,E,2021-06-04,1,0.0,20.0,0
2021-05-17,188,E,2021-06-04,1,0.0,22.0,0
2021-05-18,188,E,2021-06-04,1,0.0,22.0,0
2021-05-19,188,E,2021-06-04,1,0.0,21.0,0
2021-05-20,188,E,2021-06-04,1,0.0,22.0,0
2021-05-21,188,E,2021-06-04,1,0.0,22.0,0
2021-05-22,188,E,2021-06-04,1,0.0,23.0,0
2021-05-23,188,E,2021-06-04,1,0.0,21.0,0
2021-05-24,188,E,2021-06-04,1,0.0,24.0,0
2021-05-25,188,E,2021-06-04,1,0.0,25.0,0
2021-05-26,188,E,2021-06-04,1,0.0,24.0,0
2021-05-27,188,E,2021-06-04,1,0.0,22.0,0
2021-05-28,188,E,2021-06-04,1,0.0,24.0,0
2021-05-29,188,E,2021-06-04,1,0.0,25.0,0
2021-05-30,188,E,2021-06-04,1,0.0,25.0,0
2021-05-31,188,E,2021-06-04,1,0.0,26.0,0
2021-06-01,188,E,2021-06-04,1,0.0,26.0,0
2021-06-02,188,E,2021-06-04,1,0.0,25.0,0
2021-06-03,188,E,2021-06-04,1,0.0,25.0,0
2021-06-04,188,E,2021-06-04,1,0.0,27.0,1
2021-06-05,188,E,2021-06-04,1,0.17163246843518465,26.0,1
2021-06-06,188,E,2021-06-04,1,0.3432649368703693,26.0,1
2021-06-07,188,E,2021-06-04,1,0.5148974053055504,25.0,1
2021-06-08,188,E,2021-06-04,1,0.686529873740735,29.0,1
2021-06-09,188,E,2021-06-04,1,0.8581623421759197,29.0,1
2021-06-10,188,E,2021-06-04,1,0.8581623421759197,28.0,1
2021-06-11,188,E,2021-06-04,1,0.8581623421759197,29.0,1
2021-06-12,188,E,2021-06-04,1,0.8581623421759197,30.0,1
2021-06-13,188,E,2021-06-04,1,0.8581623421759197,29.0,1
2021-06-14,188,E,2021-06-04,1,0.8581623421759197,29.0,1
2021-06-15,188,E,2021-06-04,1,0.8581623421759197,30.0,1
2021-06-16,188,E,2021-06-04,1,0.8581623421759197,29.0,1
2021-06-17,188,E,2021-06-04,1,0.8581623421759197,32.0,1
2021-06-18,188,E,2021-06-04,1,0.8581623421759197,31.0,1
2021-06-19,188,E,2021-06-04,1,0.8581623421759197,31.0,1
2021-06-20,188,E,2021-06-04,1,0.8581623421759197,32.0,1
2021-06-21,188,E,2021-06-04,1,0.8581623421759197,31.0,1
2021-06-22,188,E,2021-06-04,1,0.8581623421759161,34.0,1
2021-06-23,188,E,2021-06-04,1,0.8581623421759161,33.0,1
2021-06-24,188,E,2021-06-04,1,0.8581623421759161,32.0,1
2021-06-25,188,E,2021-06-04,1,0.8581623421759161,33.0,1
2021-06-26,188,E,2021-06-04,1,0.8581623421759161,33.0,1
2021-06-27,188,E,2021-06-04,1,0.8581623421759161,34.0,1
2021-06-28,188,E,2021-06-04,1,0.8581623421759161,33.0,1
2021-06-29,188,E,2021-06-04,1,0.8581623421759161,34.0,1
2021-06-30,188,E,2021-06-04,1,0.8581623421759161,34.0,1
2021-07-01,188,E,2021-06-04,1,0.8581623421759161,35.0,1
2021-07-02,188,E,2021-06-04,1,0.8581623421759161,36.0,1
2021-07-03,188,E,2021-06-04,1,0.8581623421759161,34.0,1
2021-07-04,188,E,2021-06-04,1,0.8581623421759161,35.0,1
2021-07-05,188,E,2021-06-04,1,0.8581623421759161,37.0,1
2021-07-06,188,E,2021-06-04,1,0.8581623421759161,36.0,1
2021-07-07,188,E,2021-06-04,1,0.8581623421759161,36.0,1
2021-07-08,188,E,2021-06-04,1,0.8581623421759161,36.0,1
2021-07-09,188,E,2021-06-04,1,0.8581623421759161,37.0,1
2021-07-10,188,E,2021-06-04,1,0.8581623421759161,36.0,1
2021-07-11,188,E,2021-06-04,1,0.8581623421759161,38.0,1
2021-07-12,188,E,2021-06-04,1,0.8581623421759161,39.0,1
2021-07-13,188,E,2021-06-04,1,0.8581623421759161,38.0,1
2021-07-14,188,E,2021-06-04,1,0.8581623421759161,39.0,1
2021-07-15,188,E,2021-06-04,1,0.8581623421759161,39.0,1
2021-07-16,188,E,2021-06-04,1,0.8581623421759161,39.0,1
2021-07-17,188,E,2021-06-04,1,0.8581623421759161,39.0,1
2021-07-18,188,E,2021-06-04,1,0.8581623421759161,39.0,1
2021-07-19,188,E,2021-06-04,1,0.8581623421759161,41.0,1
2021-07-20,188,E,2021-06-04,1,0.8581623421759161,41.0,1
2021-07-21,188,E,2021-06-04,1,0.8581623421759161,40.0,1
2021-07-22,188,E,2021-06-04,1,0.8581623421759161,40.0,1
2021-07-23,188,E,2021-06-04,1,0.8581623421759161,42.0,1
2021-07-24,188,E,2021-06-04,1,0.8581623421759161,41.0,1
2021-07-25,188,E,2021-06-04,1,0.8581623421759161,40.0,1
2021-07-26,188,E,2021-06-04,1,0.8581623421759161,43.0,1
2021-07-27,188,E,2021-06-04,1,0.8581623421759161,44.0,1
2021-07-28,188,E,2021-06-04,1,0.8581623421759161,43.0,1
2021-07-29,188,E,2021-06-04,1,0.8581623421759161,43.0,1
2021-07-30,188,E,2021-06-04,1,0.8581623421759161,43.0,1
2021-07-31,188,E,2021-06-04,1,0.8581623421759161,43.0,1
2021-05-01,189,S,2021-05-15,1,0.0,47.0,0
2021-05-02,189,S,2021-05-15,1,0.0,48.0,0
2021-05-03,189,S,2021-05-15,1,0.0,47.0,0
2021-05-04,189,S,2021-05-15,1,0.0,49.0,0
2021-05-05,189,S,2021-05-15,1,0.0,48.0,0
2021-05-06,189,S,2021-05-15,1,0.0,49.0,0
2021-05-07,189,S,2021-05-15,1,0.0,49.0,0
2021-05-08,189,S,2021-05-15,1,0.0,47.0,0
2021-05-09,189,S,2021-05-15,1,0.0,48.0,0
2021-05-10,189,S,2021-05-15,1,0.0,50.0,0
2021-05-11,189,S,2021-05-15,1,0.0,49.0,0
2021-05-12,189,S,2021-05-15,1,0.0,48.0,0
2021-05-13,189,S,2021-05-15,1,0.0,46.0,0
2021-05-14,189,S,2021-05-15,1,0.0,46.0,0
2021-05-15,189,S,2021-05-15,1,0.0,45.0,1
2021-05-16,189,S,2021-05-15,1,0.41653709355675517,48.0,1
2021-05-17,189,S,2021-05-15,1,0.8330741871135103,49.0,1
2021-05-18,189,S,2021-05-15,1,1.2496112806702655,49.0,1
2021-05-19,189,S,2021-05-15,1,1.6661483742270136,48.0,1
2021-05-20,189,S,2021-05-15,1,2.0826854677837687,52.0,1
2021-05-21,189,S,2021-05-15,1,2.0826854677837687,50.0,1
2021-05-22,189,S,2021-05-15,1,2.0826854677837687,50.0,1
2021-05-23,189,S,2021-05-15,1,2.0826854677837687,50.0,1
2021-05-24,189,S,2021-05-15,1,2.0826854677837687,52.0,1
2021-05-25,189,S,2021-05-15,1,2.0826854677837687,51.0,1
2021-05-26,189,S,2021-05-15,1,2.0826854677837687,50.0,1
2021-05-27,189,S,2021-05-15,1,2.0826854677837687,49.0,1
2021-05-28,189,S,2021-05-15,1,2.0826854677837687,49.0,1
2021-05-29,189,S,2021-05-15,1,2.0826854677837687,49.0,1
2021-05-30,189,S,2021-05-15,1,2.0826854677837687,50.0,1
2021-05-31,189,S,2021-05-15,1,2.0826854677837687,51.0,1
2021-06-01,189,S,2021-05-15,1,2.0826854677837687,51.0,1
2021-06-02,189,S,2021-05-15,1,2.0826854677837687,51.0,1
2021-06-03,189,S,2021-05-15,1,2.0826854677837687,49.0,1
2021-06-04,189,S,2021-05-15,1,2.0826854677837687,50.0,1
2021-06-05,189,S,2021-05-15,1,2.0826854677837687,48.0,1
2021-06-06,189,S,2021-05-15,1,2.0826854677837687,49.0,1
2021-06-07,189,S,2021-05-15,1,2.0826854677837687,51.0,1
2021-06-08,189,S,2021-05-15,1,2.0826854677837687,51.0,1
2021-06-09,189,S,2021-05-15,1,2.0826854677837687,50.0,1
2021-06-10,189,S,2021-05-15,1,2.0826854677837687,48.0,1
2021-06-11,189,S,2021-05-15,1,2.0826854677837687,50.0,1
2021-06-12,189,S,2021-05-15,1,2.0826854677837687,48.0,1
2021-06-13,189,S,2021-05-15,1,2.0826854677837687,49.0,1
2021-06-14,189,S,2021-05-15,1,2.0826854677837687,50.0,1
2021-06-15,189,S,2021-05-15,1,2.0826854677837687,51.0,1
2021-06-16,189,S,2021-05-15,1,2.0826854677837687,49.0,1
2021-06-17,189,S,2021-05-15,1,2.0826854677837687,49.0,1
2021-06-18,189,S,2021-05-15,1,2.0826854677837687,51.0,1
2021-06-19,189,S,2021-05-15,1,2.0826854677837687,51.0,1
2021-06-20,189,S,2021-05-15,1,2.0826854677837687,50.0,1
2021-06-21,189,S,2021-05-15,1,2.0826854677837687,50.0,1
2021-06-22,189,S,2021-05-15,1,2.0826854677837687,52.0,1
2021-06-23,189,S,2021-05-15,1,2.0826854677837687,51.0,1
2021-06-24,189,S,2021-05-15,1,2.0826854677837687,51.0,1
2021-06-25,189,S,2021-05-15,1,2.0826854677837687,51.0,1
2021-06-26,189,S,2021-05-15,1,2.0826854677837687,51.0,1
2021-06-27,189,S,2021-05-15,1,2.0826854677837687,50.0,1
2021-06-28,189,S,2021-05-15,1,2.0826854677837687,51.0,1
2021-06-29,189,S,2021-05-15,1,2.0826854677837687,51.0,1
2021-06-30,189,S,2021-05-15,1,2.0826854677837687,50.0,1
2021-07-01,189,S,2021-05-15,1,2.0826854677837687,50.0,1
2021-07-02,189,S,2021-05-15,1,2.0826854677837687,50.0,1
2021-07-03,189,S,2021-05-15,1,2.0826854677837687,49.0,1
2021-07-04,189,S,2021-05-15,1,2.0826854677837687,49.0,1
2021-07-05,189,S,2021-05-15,1,2.0826854677837687,50.0,1
2021-07-06,189,S,2021-05-15,1,2.0826854677837687,52.0,1
2021-07-07,189,S,2021-05-15,1,2.0826854677837687,50.0,1
2021-07-08,189,S,2021-05-15,1,2.0826854677837687,50.0,1
2021-07-09,189,S,2021-05-15,1,2.0826854677837687,49.0,1
2021-07-10,189,S,2021-05-15,1,2.0826854677837687,48.0,1
2021-07-11,189,S,2021-05-15,1,2.0826854677837687,49.0,1
2021-07-12,189,S,2021-05-15,1,2.0826854677837687,50.0,1
2021-07-13,189,S,2021-05-15,1,2.0826854677837687,51.0,1
2021-07-14,189,S,2021-05-15,1,2.0826854677837687,50.0,1
2021-07-15,189,S,2021-05-15,1,2.0826854677837687,51.0,1
2021-07-16,189,S,2021-05-15,1,2.0826854677837687,50.0,1
2021-07-17,189,S,2021-05-15,1,2.0826854677837687,49.0,1
2021-07-18,189,S,2021-05-15,1,2.0826854677837687,51.0,1
2021-07-19,189,S,2021-05-15,1,2.0826854677837687,50.0,1
2021-07-20,189,S,2021-05-15,1,2.0826854677837687,50.0,1
2021-07-21,189,S,2021-05-15,1,2.0826854677837687,49.0,1
2021-07-22,189,S,2021-05-15,1,2.0826854677837687,51.0,1
2021-07-23,189,S,2021-05-15,1,2.0826854677837687,50.0,1
2021-07-24,189,S,2021-05-15,1,2.0826854677837687,51.0,1
2021-07-25,189,S,2021-05-15,1,2.0826854677837687,48.0,1
2021-07-26,189,S,2021-05-15,1,2.0826854677837687,49.0,1
2021-07-27,189,S,2021-05-15,1,2.0826854677837687,51.0,1
2021-07-28,189,S,2021-05-15,1,2.0826854677837687,50.0,1
2021-07-29,189,S,2021-05-15,1,2.0826854677837687,49.0,1
2021-07-30,189,S,2021-05-15,1,2.0826854677837687,49.0,1
2021-07-31,189,S,2021-05-15,1,2.0826854677837687,49.0,1
2021-05-01,190,S,2100-01-01,0,0.0,49.0,0
2021-05-02,190,S,2100-01-01,0,0.0,51.0,0
2021-05-03,190,S,2100-01-01,0,0.0,51.0,0
2021-05-04,190,S,2100-01-01,0,0.0,50.0,0
2021-05-05,190,S,2100-01-01,0,0.0,51.0,0
2021-05-06,190,S,2100-01-01,0,0.0,50.0,0
2021-05-07,190,S,2100-01-01,0,0.0,52.0,0
2021-05-08,190,S,2100-01-01,0,0.0,50.0,0
2021-05-09,190,S,2100-01-01,0,0.0,52.0,0
2021-05-10,190,S,2100-01-01,0,0.0,52.0,0
2021-05-11,190,S,2100-01-01,0,0.0,51.0,0
2021-05-12,190,S,2100-01-01,0,0.0,50.0,0
2021-05-13,190,S,2100-01-01,0,0.0,51.0,0
2021-05-14,190,S,2100-01-01,0,0.0,50.0,0
2021-05-15,190,S,2100-01-01,0,0.0,50.0,0
2021-05-16,190,S,2100-01-01,0,0.0,50.0,0
2021-05-17,190,S,2100-01-01,0,0.0,52.0,0
2021-05-18,190,S,2100-01-01,0,0.0,51.0,0
2021-05-19,190,S,2100-01-01,0,0.0,50.0,0
2021-05-20,190,S,2100-01-01,0,0.0,52.0,0
2021-05-21,190,S,2100-01-01,0,0.0,51.0,0
2021-05-22,190,S,2100-01-01,0,0.0,52.0,0
2021-05-23,190,S,2100-01-01,0,0.0,50.0,0
2021-05-24,190,S,2100-01-01,0,0.0,51.0,0
2021-05-25,190,S,2100-01-01,0,0.0,50.0,0
2021-05-26,190,S,2100-01-01,0,0.0,50.0,0
2021-05-27,190,S,2100-01-01,0,0.0,50.0,0
2021-05-28,190,S,2100-01-01,0,0.0,51.0,0
2021-05-29,190,S,2100-01-01,0,0.0,53.0,0
2021-05-30,190,S,2100-01-01,0,0.0,50.0,0
2021-05-31,190,S,2100-01-01,0,0.0,53.0,0
2021-06-01,190,S,2100-01-01,0,0.0,51.0,0
2021-06-02,190,S,2100-01-01,0,0.0,53.0,0
2021-06-03,190,S,2100-01-01,0,0.0,50.0,0
2021-06-04,190,S,2100-01-01,0,0.0,50.0,0
2021-06-05,190,S,2100-01-01,0,0.0,51.0,0
2021-06-06,190,S,2100-01-01,0,0.0,51.0,0
2021-06-07,190,S,2100-01-01,0,0.0,48.0,0
2021-06-08,190,S,2100-01-01,0,0.0,50.0,0
2021-06-09,190,S,2100-01-01,0,0.0,51.0,0
2021-06-10,190,S,2100-01-01,0,0.0,51.0,0
2021-06-11,190,S,2100-01-01,0,0.0,50.0,0
2021-06-12,190,S,2100-01-01,0,0.0,49.0,0
2021-06-13,190,S,2100-01-01,0,0.0,50.0,0
2021-06-14,190,S,2100-01-01,0,0.0,51.0,0
2021-06-15,190,S,2100-01-01,0,0.0,51.0,0
2021-06-16,190,S,2100-01-01,0,0.0,52.0,0
2021-06-17,190,S,2100-01-01,0,0.0,50.0,0
2021-06-18,190,S,2100-01-01,0,0.0,50.0,0
2021-06-19,190,S,2100-01-01,0,0.0,50.0,0
2021-06-20,190,S,2100-01-01,0,0.0,52.0,0
2021-06-21,190,S,2100-01-01,0,0.0,51.0,0
2021-06-22,190,S,2100-01-01,0,0.0,50.0,0
2021-06-23,190,S,2100-01-01,0,0.0,51.0,0
2021-06-24,190,S,2100-01-01,0,0.0,50.0,0
2021-06-25,190,S,2100-01-01,0,0.0,51.0,0
2021-06-26,190,S,2100-01-01,0,0.0,50.0,0
2021-06-27,190,S,2100-01-01,0,0.0,51.0,0
2021-06-28,190,S,2100-01-01,0,0.0,51.0,0
2021-06-29,190,S,2100-01-01,0,0.0,51.0,0
2021-06-30,190,S,2100-01-01,0,0.0,51.0,0
2021-07-01,190,S,2100-01-01,0,0.0,51.0,0
2021-07-02,190,S,2100-01-01,0,0.0,51.0,0
2021-07-03,190,S,2100-01-01,0,0.0,50.0,0
2021-07-04,190,S,2100-01-01,0,0.0,49.0,0
2021-07-05,190,S,2100-01-01,0,0.0,51.0,0
2021-07-06,190,S,2100-01-01,0,0.0,53.0,0
2021-07-07,190,S,2100-01-01,0,0.0,51.0,0
2021-07-08,190,S,2100-01-01,0,0.0,51.0,0
2021-07-09,190,S,2100-01-01,0,0.0,51.0,0
2021-07-10,190,S,2100-01-01,0,0.0,50.0,0
2021-07-11,190,S,2100-01-01,0,0.0,49.0,0
2021-07-12,190,S,2100-01-01,0,0.0,51.0,0
2021-07-13,190,S,2100-01-01,0,0.0,51.0,0
2021-07-14,190,S,2100-01-01,0,0.0,52.0,0
2021-07-15,190,S,2100-01-01,0,0.0,51.0,0
2021-07-16,190,S,2100-01-01,0,0.0,50.0,0
2021-07-17,190,S,2100-01-01,0,0.0,51.0,0
2021-07-18,190,S,2100-01-01,0,0.0,50.0,0
2021-07-19,190,S,2100-01-01,0,0.0,51.0,0
2021-07-20,190,S,2100-01-01,0,0.0,51.0,0
2021-07-21,190,S,2100-01-01,0,0.0,50.0,0
2021-07-22,190,S,2100-01-01,0,0.0,52.0,0
2021-07-23,190,S,2100-01-01,0,0.0,51.0,0
2021-07-24,190,S,2100-01-01,0,0.0,49.0,0
2021-07-25,190,S,2100-01-01,0,0.0,50.0,0
2021-07-26,190,S,2100-01-01,0,0.0,51.0,0
2021-07-27,190,S,2100-01-01,0,0.0,51.0,0
2021-07-28,190,S,2100-01-01,0,0.0,51.0,0
2021-07-29,190,S,2100-01-01,0,0.0,52.0,0
2021-07-30,190,S,2100-01-01,0,0.0,50.0,0
2021-07-31,190,S,2100-01-01,0,0.0,51.0,0
2021-05-01,191,E,2021-06-04,1,0.0,16.0,0
2021-05-02,191,E,2021-06-04,1,0.0,16.0,0
2021-05-03,191,E,2021-06-04,1,0.0,16.0,0
2021-05-04,191,E,2021-06-04,1,0.0,16.0,0
2021-05-05,191,E,2021-06-04,1,0.0,18.0,0
2021-05-06,191,E,2021-06-04,1,0.0,18.0,0
2021-05-07,191,E,2021-06-04,1,0.0,18.0,0
2021-05-08,191,E,2021-06-04,1,0.0,18.0,0
2021-05-09,191,E,2021-06-04,1,0.0,18.0,0
2021-05-10,191,E,2021-06-04,1,0.0,20.0,0
2021-05-11,191,E,2021-06-04,1,0.0,19.0,0
2021-05-12,191,E,2021-06-04,1,0.0,20.0,0
2021-05-13,191,E,2021-06-04,1,0.0,20.0,0
2021-05-14,191,E,2021-06-04,1,0.0,19.0,0
2021-05-15,191,E,2021-06-04,1,0.0,20.0,0
2021-05-16,191,E,2021-06-04,1,0.0,20.0,0
2021-05-17,191,E,2021-06-04,1,0.0,23.0,0
2021-05-18,191,E,2021-06-04,1,0.0,21.0,0
2021-05-19,191,E,2021-06-04,1,0.0,20.0,0
2021-05-20,191,E,2021-06-04,1,0.0,22.0,0
2021-05-21,191,E,2021-06-04,1,0.0,23.0,0
2021-05-22,191,E,2021-06-04,1,0.0,23.0,0
2021-05-23,191,E,2021-06-04,1,0.0,23.0,0
2021-05-24,191,E,2021-06-04,1,0.0,23.0,0
2021-05-25,191,E,2021-06-04,1,0.0,24.0,0
2021-05-26,191,E,2021-06-04,1,0.0,24.0,0
2021-05-27,191,E,2021-06-04,1,0.0,23.0,0
2021-05-28,191,E,2021-06-04,1,0.0,24.0,0
2021-05-29,191,E,2021-06-04,1,0.0,24.0,0
2021-05-30,191,E,2021-06-04,1,0.0,23.0,0
2021-05-31,191,E,2021-06-04,1,0.0,26.0,0
2021-06-01,191,E,2021-06-04,1,0.0,25.0,0
2021-06-02,191,E,2021-06-04,1,0.0,27.0,0
2021-06-03,191,E,2021-06-04,1,0.0,26.0,0
2021-06-04,191,E,2021-06-04,1,0.0,25.0,1
2021-06-05,191,E,2021-06-04,1,0.10442311793004322,26.0,1
2021-06-06,191,E,2021-06-04,1,0.20884623586008644,27.0,1
2021-06-07,191,E,2021-06-04,1,0.3132693537901261,27.0,1
2021-06-08,191,E,2021-06-04,1,0.4176924717201693,30.0,1
2021-06-09,191,E,2021-06-04,1,0.5221155896502125,28.0,1
2021-06-10,191,E,2021-06-04,1,0.5221155896502125,29.0,1
2021-06-11,191,E,2021-06-04,1,0.5221155896502125,28.0,1
2021-06-12,191,E,2021-06-04,1,0.5221155896502125,29.0,1
2021-06-13,191,E,2021-06-04,1,0.5221155896502125,29.0,1
2021-06-14,191,E,2021-06-04,1,0.5221155896502125,30.0,1
2021-06-15,191,E,2021-06-04,1,0.5221155896502125,30.0,1
2021-06-16,191,E,2021-06-04,1,0.5221155896502125,30.0,1
2021-06-17,191,E,2021-06-04,1,0.5221155896502125,31.0,1
2021-06-18,191,E,2021-06-04,1,0.5221155896502125,32.0,1
2021-06-19,191,E,2021-06-04,1,0.5221155896502125,30.0,1
2021-06-20,191,E,2021-06-04,1,0.5221155896502125,31.0,1
2021-06-21,191,E,2021-06-04,1,0.5221155896502125,32.0,1
2021-06-22,191,E,2021-06-04,1,0.5221155896502125,32.0,1
2021-06-23,191,E,2021-06-04,1,0.5221155896502125,34.0,1
2021-06-24,191,E,2021-06-04,1,0.5221155896502125,33.0,1
2021-06-25,191,E,2021-06-04,1,0.5221155896502125,33.0,1
2021-06-26,191,E,2021-06-04,1,0.5221155896502125,33.0,1
2021-06-27,191,E,2021-06-04,1,0.5221155896502125,33.0,1
2021-06-28,191,E,2021-06-04,1,0.5221155896502125,33.0,1
2021-06-29,191,E,2021-06-04,1,0.5221155896502125,34.0,1
2021-06-30,191,E,2021-06-04,1,0.5221155896502125,34.0,1
2021-07-01,191,E,2021-06-04,1,0.5221155896502125,37.0,1
2021-07-02,191,E,2021-06-04,1,0.5221155896502125,36.0,1
2021-07-03,191,E,2021-06-04,1,0.5221155896502125,35.0,1
2021-07-04,191,E,2021-06-04,1,0.5221155896502125,36.0,1
2021-07-05,191,E,2021-06-04,1,0.5221155896502125,36.0,1
2021-07-06,191,E,2021-06-04,1,0.5221155896502125,37.0,1
2021-07-07,191,E,2021-06-04,1,0.5221155896502125,36.0,1
2021-07-08,191,E,2021-06-04,1,0.5221155896502125,36.0,1
2021-07-09,191,E,2021-06-04,1,0.5221155896502125,39.0,1
2021-07-10,191,E,2021-06-04,1,0.5221155896502125,37.0,1
2021-07-11,191,E,2021-06-04,1,0.5221155896502125,38.0,1
2021-07-12,191,E,2021-06-04,1,0.5221155896502125,38.0,1
2021-07-13,191,E,2021-06-04,1,0.5221155896502125,39.0,1
2021-07-14,191,E,2021-06-04,1,0.5221155896502125,40.0,1
2021-07-15,191,E,2021-06-04,1,0.5221155896502125,40.0,1
2021-07-16,191,E,2021-06-04,1,0.5221155896502125,39.0,1
2021-07-17,191,E,2021-06-04,1,0.5221155896502125,40.0,1
2021-07-18,191,E,2021-06-04,1,0.5221155896502125,39.0,1
2021-07-19,191,E,2021-06-04,1,0.5221155896502125,39.0,1
2021-07-20,191,E,2021-06-04,1,0.5221155896502125,40.0,1
2021-07-21,191,E,2021-06-04,1,0.5221155896502125,40.0,1
2021-07-22,191,E,2021-06-04,1,0.5221155896502125,42.0,1
2021-07-23,191,E,2021-06-04,1,0.5221155896502125,41.0,1
2021-07-24,191,E,2021-06-04,1,0.5221155896502125,43.0,1
2021-07-25,191,E,2021-06-04,1,0.5221155896502125,41.0,1
2021-07-26,191,E,2021-06-04,1,0.5221155896502125,43.0,1
2021-07-27,191,E,2021-06-04,1,0.5221155896502125,45.0,1
2021-07-28,191,E,2021-06-04,1,0.5221155896502125,42.0,1
2021-07-29,191,E,2021-06-04,1,0.5221155896502125,43.0,1
2021-07-30,191,E,2021-06-04,1,0.5221155896502125,42.0,1
2021-07-31,191,E,2021-06-04,1,0.5221155896502125,42.0,1
2021-05-01,192,S,2021-06-20,1,0.0,49.0,0
2021-05-02,192,S,2021-06-20,1,0.0,49.0,0
2021-05-03,192,S,2021-06-20,1,0.0,48.0,0
2021-05-04,192,S,2021-06-20,1,0.0,48.0,0
2021-05-05,192,S,2021-06-20,1,0.0,49.0,0
2021-05-06,192,S,2021-06-20,1,0.0,49.0,0
2021-05-07,192,S,2021-06-20,1,0.0,49.0,0
2021-05-08,192,S,2021-06-20,1,0.0,47.0,0
2021-05-09,192,S,2021-06-20,1,0.0,50.0,0
2021-05-10,192,S,2021-06-20,1,0.0,49.0,0
2021-05-11,192,S,2021-06-20,1,0.0,49.0,0
2021-05-12,192,S,2021-06-20,1,0.0,49.0,0
2021-05-13,192,S,2021-06-20,1,0.0,47.0,0
2021-05-14,192,S,2021-06-20,1,0.0,47.0,0
2021-05-15,192,S,2021-06-20,1,0.0,48.0,0
2021-05-16,192,S,2021-06-20,1,0.0,49.0,0
2021-05-17,192,S,2021-06-20,1,0.0,49.0,0
2021-05-18,192,S,2021-06-20,1,0.0,49.0,0
2021-05-19,192,S,2021-06-20,1,0.0,48.0,0
2021-05-20,192,S,2021-06-20,1,0.0,50.0,0
2021-05-21,192,S,2021-06-20,1,0.0,50.0,0
