city,state,pop,hdi
monte_alegre_dos_campos,rio_grande_do_sul,3237,650
entre_rios,santa_catarina,3232,657
caseiros,rio_grande_do_sul,3228,703
charrua,rio_grande_do_sul,3228,620
sao_martinho_da_serra,rio_grande_do_sul,3228,652
salto_do_ceu,mato_grosso,3226,666
anitapolis,santa_catarina,3223,674
leandro_ferreira,minas_gerais,3222,710
nacip_raydan,minas_gerais,3221,585
sao_valentim,rio_grande_do_sul,3220,720
vila_flor,rio_grande_do_norte,3217,576
cajazeirinhas,paraiba,3217,550
francisco_macedo,piaui,3216,553
chacara,minas_gerais,3216,664
nantes,sao_paulo,3215,714
rafael_godeiro,rio_grande_do_norte,3214,654
santa_barbara_do_monte_verde,minas_gerais,3212,606
professor_jamil,goias,3211,684
santa_amelia,parana,3208,653
nova_roma,goias,3208,634
santa_tereza_de_goias,goias,3207,665
faria_lemos,minas_gerais,3202,687
luzinopolis,tocantins,3200,639
porto_alegre_do_tocantins,tocantins,3200,645
lajeado,tocantins,3199,675
triunfo_potiguar,rio_grande_do_norte,3195,602
rubiacea,sao_paulo,3195,721
rubineia,sao_paulo,3191,759
novo_machado,rio_grande_do_sul,3191,663
muitos_capoes,rio_grande_do_sul,3184,702
atalanta,santa_catarina,3179,733
sao_goncalo_do_rio_preto,minas_gerais,3178,640
glaucilandia,minas_gerais,3177,679
antonio_almeida,piaui,3175,620
ernestina,rio_grande_do_sul,3171,716
corrego_danta,minas_gerais,3168,692
santo_afonso,mato_grosso,3164,689
pedra_grande,rio_grande_do_norte,3163,559
rio_bom,parana,3162,729
sao_martinho,santa_catarina,3162,742
santo_expedito,sao_paulo,3159,732
mathias_lobato,minas_gerais,3157,612
perolandia,goias,3156,676
onca_de_pitangui,minas_gerais,3155,663
lidianopolis,parana,3155,680
ibicare,santa_catarina,3154,708
jaguaracu,minas_gerais,3151,679
caranaiba,minas_gerais,3150,634
prata_do_piaui,piaui,3149,565
jeriquara,sao_paulo,3143,703
itatiba_do_sul,rio_grande_do_sul,3143,681
mato_rico,parana,3142,632
fernando_de_noronha,pernambuco,3140,788
mormaco,rio_grande_do_sul,3139,714
porto_barreiro,parana,3133,688
comendador_gomes,minas_gerais,3128,697
morro_do_pilar,minas_gerais,3126,597
mira_estrela,sao_paulo,3125,743
vale_de_sao_domingos,mato_grosso,3124,656
inaja,parana,3122,705
sao_domingos,paraiba,3119,548
passagem,rio_grande_do_norte,3114,589
serra_da_raiz,paraiba,3114,626
pedrinhas_paulista,sao_paulo,3109,774
cascalho_rico,minas_gerais,3108,721
sao_salvador_do_tocantins,tocantins,3106,605
bom_jesus,santa_catarina,3104,718
tenorio,paraiba,3103,581
imigrante,rio_grande_do_sul,3103,743
marapoama,sao_paulo,3097,752
coronel_pacheco,minas_gerais,3095,669
taparuba,minas_gerais,3093,645
sao_domingos_do_sul,rio_grande_do_sul,3091,763
colorado,rio_grande_do_sul,3088,758
magda,sao_paulo,3086,753
vera_mendes,piaui,3082,503
fernando_pedroza,rio_grande_do_norte,3081,597
taquarucu_do_sul,rio_grande_do_sul,3081,739
tio_hugo,rio_grande_do_sul,3078,742
sao_goncalo_do_gurgueia,piaui,3071,560
nova_belem,minas_gerais,3067,592
figueirao,mato_grosso_do_sul,3066,660
araguaiana,mato_grosso,3064,687
urutai,goias,3056,732
ouro_velho,paraiba,3052,614
vitoria_das_missoes,rio_grande_do_sul,3052,655
westfalia,rio_grande_do_sul,3046,752
santo_hipolito,minas_gerais,3044,657
alto_feliz,rio_grande_do_sul,3043,734
sitio_d'abadia,goias,3040,617
sao_sebastiao_da_vargem_alegre,minas_gerais,3039,660
piraque,tocantins,3038,621
corumbatai_do_sul,parana,3038,638
sao_miguel_do_fidalgo,piaui,3037,535
bento_de_abreu,sao_paulo,3028,744
chapadao_do_lageado,santa_catarina,3025,704
herveiras,rio_grande_do_sul,3019,616
albertina,minas_gerais,3015,673
novo_santo_antonio,piaui,3014,528
cerro_negro,santa_catarina,3013,621
amorinopolis,goias,3011,681
joao_costa,piaui,3003,561
ibituruna,minas_gerais,3003,675
maripa_de_minas,minas_gerais,3000,680
presidente_kubitschek,minas_gerais,3000,595
aurilandia,goias,3000,700
farol,parana,2995,715
dom_vicoso,minas_gerais,2992,687
dilermando_de_aguiar,rio_grande_do_sul,2991,648
gloria_d'oeste,mato_grosso,2990,710
frei_martinho,paraiba,2989,641
fortuna_de_minas,minas_gerais,2986,696
iomere,santa_catarina,2979,795
erebango,rio_grande_do_sul,2978,712
cafeara,parana,2973,693
presidente_lucena,rio_grande_do_sul,2972,757
centenario,tocantins,2966,569
arroio_do_padre,rio_grande_do_sul,2966,669
mampituba,rio_grande_do_sul,2965,649
cristianopolis,goias,2962,688
pedra_do_anta,minas_gerais,2960,624
leoberto_leal,santa_catarina,2960,686
dona_francisca,rio_grande_do_sul,2958,697
arapua,parana,2951,676
princesa,santa_catarina,2950,706
sao_pedro_do_butia,rio_grande_do_sul,2950,763
santa_mercedes,sao_paulo,2947,739
mato_grosso,paraiba,2944,565
damolandia,goias,2944,697
tamboril_do_piaui,piaui,2939,501
lagoa_bonita_do_sul,rio_grande_do_sul,2939,670
nova_iguacu_de_goias,goias,2939,655
vila_nova_do_piaui,piaui,2935,565
angulo,parana,2931,721
santa_tereza_do_tocantins,tocantins,2928,662
castanheiras,rondonia,2923,658
sao_felix_do_piaui,piaui,2923,610
serra_grande,paraiba,2921,586
brejo_alegre,sao_paulo,2911,710
planalto_alegre,santa_catarina,2907,751
galinhos,rio_grande_do_norte,2903,564
pindoba,alagoas,2903,574
rancho_queimado,santa_catarina,2897,753
cruzmaltina,parana,2892,666
ipiranga_de_goias,goias,2892,696
morrinhos_do_sul,rio_grande_do_sul,2891,711
floreal,sao_paulo,2884,747
morro_grande,santa_catarina,2884,701
sulina,parana,2880,693
rio_dos_bois,tocantins,2879,616
sede_nova,rio_grande_do_sul,2875,712
lagoinha_do_piaui,piaui,2870,597
varzea,paraiba,2870,707
desterro_do_melo,minas_gerais,2867,631
centenario,rio_grande_do_sul,2865,701
vista_gaucha,rio_grande_do_sul,2858,757
garruchos,rio_grande_do_sul,2851,671
godoy_moreira,parana,2850,675
esperanca_do_sul,rio_grande_do_sul,2846,661
jaupaci,goias,2843,689
cristal_do_sul,rio_grande_do_sul,2840,660
victor_graeff,rio_grande_do_sul,2840,777
camacho,minas_gerais,2839,690
arapua,minas_gerais,2836,724
novo_itacolomi,parana,2836,710
talisma,tocantins,2831,654
tres_ranchos,goias,2830,745
olimpio_noronha,minas_gerais,2829,674
uirapuru,goias,2829,670
sao_jose_do_mantimento,minas_gerais,2821,657
cumari,goias,2820,737
taquaral,sao_paulo,2815,759
conceicao_das_pedras,minas_gerais,2814,668
sao_francisco,sao_paulo,2813,723
sao_jorge,rio_grande_do_sul,2808,732
indiavai,mato_grosso,2806,661
candido_rodrigues,sao_paulo,2805,789
francisco_dantas,rio_grande_do_norte,2801,606
porto_estrela,mato_grosso,2794,599
quevedos,rio_grande_do_sul,2793,665
sao_bonifacio,santa_catarina,2791,731
tupiratins,tocantins,2785,587
ingai,minas_gerais,2785,697
zacarias,sao_paulo,2784,729
santa_cruz_de_goias,goias,2782,688
tanque_do_piaui,piaui,2781,579
barra_do_jacare,parana,2781,744
arantina,minas_gerais,2779,697
gabriel_monteiro,sao_paulo,2776,763
novo_brasil,goias,2775,699
estrela_do_norte,sao_paulo,2774,740
anahy,parana,2774,695
mateiros,tocantins,2773,607
boa_vista_do_sul,rio_grande_do_sul,2773,728
israelandia,goias,2772,711
capitao,rio_grande_do_sul,2770,746
novo_santo_antonio,mato_grosso,2769,653
novo_jardim,tocantins,2768,596
senador_salgado_filho,rio_grande_do_sul,2761,693
reserva_do_cabacal,mato_grosso,2754,676
toropi,rio_grande_do_sul,2753,683
camargo,rio_grande_do_sul,2750,736
fagundes_varela,rio_grande_do_sul,2750,763
pugmil,tocantins,2746,669
sao_joao_da_mata,minas_gerais,2743,653
pinhal_de_sao_bento,parana,2742,695
salvador_das_missoes,rio_grande_do_sul,2734,753
peritiba,santa_catarina,2733,766
lagoa_de_velhos,rio_grande_do_norte,2732,589
sao_valerio_do_sul,rio_grande_do_sul,2732,642
coxilha,rio_grande_do_sul,2731,706
porto_alegre_do_piaui,piaui,2728,563
vista_alegre,rio_grande_do_sul,2726,739
entre_rios_do_sul,rio_grande_do_sul,2724,703
cachoeira_dourada,minas_gerais,2720,726
piau,minas_gerais,2719,629
derrubadas,rio_grande_do_sul,2718,707
jacuizinho,rio_grande_do_sul,2718,662
carrapateira,paraiba,2714,603
borebi,sao_paulo,2713,705
marata,rio_grande_do_sul,2713,697
belmonte,santa_catarina,2712,705
galvao,santa_catarina,2711,708
florida,parana,2709,732
celso_ramos,santa_catarina,2709,719
marmelopolis,minas_gerais,2701,650
itauna_do_sul,parana,2700,656
santa_cruz_do_xingu,mato_grosso,2700,684
santana_do_serido,rio_grande_do_norte,2699,642
lastro,paraiba,2698,533
primavera_de_rondonia,rondonia,2697,641
corrego_novo,minas_gerais,2688,632
sao_bento_do_norte,rio_grande_do_norte,2687,555
argirita,minas_gerais,2681,643
nova_candelaria,rio_grande_do_sul,2677,759
palmeira,santa_catarina,2673,671
carmesia,minas_gerais,2660,650
alagoa,minas_gerais,2657,649
chiador,minas_gerais,2657,711
joao_dias,rio_grande_do_norte,2653,530
sao_luis_do_piaui,piaui,2648,554
timburi,sao_paulo,2647,710
sao_domingos_do_cariri,paraiba,2645,589
tres_forquilhas,rio_grande_do_sul,2643,662
planalto_da_serra,mato_grosso,2637,656
rio_doce,minas_gerais,2630,664
alto_paraiso,parana,2630,678
boa_vista_do_incra,rio_grande_do_sul,2628,731
carmolandia,tocantins,2627,640
lutecia,sao_paulo,2623,720
uniflor,parana,2623,720
simao_pereira,minas_gerais,2621,638
tres_arroios,rio_grande_do_sul,2620,791
bandeirante,santa_catarina,2618,672
fortaleza_do_tabocao,tocantins,2615,659
santo_antonio_do_caiua,parana,2611,696
abreulandia,tocantins,2609,665
taboleiro_grande,rio_grande_do_norte,2606,612
oscar_bressane,sao_paulo,2603,749
rancho_alegre_d'oeste,parana,2602,704
sagrada_familia,rio_grande_do_sul,2601,678
jardim_de_angicos,rio_grande_do_norte,2600,565
saldanha_marinho,rio_grande_do_sul,2596,762
santa_margarida_do_sul,rio_grande_do_sul,2593,663
panama,goias,2590,686
algodao_de_jandaira,paraiba,2588,548
bom_jesus,paraiba,2588,597
umburatiba,minas_gerais,2582,638
pinhal,rio_grande_do_sul,2581,720
sem-peixe,minas_gerais,2579,654
pontes_gestal,sao_paulo,2576,732
mimoso_de_goias,goias,2575,665
rio_dos_indios,rio_grande_do_sul,2571,656
lajeado_do_bugre,rio_grande_do_sul,2569,613
barra_funda,rio_grande_do_sul,2563,763
nova_padua,rio_grande_do_sul,2563,761
floresta_do_piaui,piaui,2561,538
coronel_martins,santa_catarina,2560,696
pedra_dourada,minas_gerais,2559,655
sao_joao_das_duas_pontes,sao_paulo,2555,720
porto_rico,parana,2554,735
aroeiras_do_itaim,piaui,2551,519
pedro_laurentino,piaui,2551,562
wenceslau_braz,minas_gerais,2543,678
mato_castelhano,rio_grande_do_sul,2543,727
sao_joao_do_polesine,rio_grande_do_sul,2535,748
abdon_batista,santa_catarina,2534,694
santa_terezinha_do_tocantins,tocantins,2530,637
brasilandia_do_sul,parana,2521,681
coronel_barros,rio_grande_do_sul,2521,744
dom_pedro_de_alcantara,rio_grande_do_sul,2520,691
adelandia,goias,2515,702
monte_belo_do_sul,rio_grande_do_sul,2514,752
curral_velho,paraiba,2508,606
jesupolis,goias,2497,649
santo_andre,paraiba,2496,600
santana_do_garambeu,minas_gerais,2494,667
sao_jose_das_missoes,rio_grande_do_sul,2491,651
cassia_dos_coqueiros,sao_paulo,2488,734
rio_rufino,santa_catarina,2484,653
biquinhas,minas_gerais,2482,688
formosa_do_sul,santa_catarina,2481,715
olho_d'agua_do_piaui,piaui,2477,576
diorama,goias,2477,729
santa_rita_d'oeste,sao_paulo,2476,761
aparecida_do_rio_doce,goias,2474,693
pedranopolis,sao_paulo,2468,742
capao_alto,santa_catarina,2467,654
boa_vista_do_cadeado,rio_grande_do_sul,2466,703
colinas,rio_grande_do_sul,2466,765
sao_jose_do_sul,rio_grande_do_sul,2464,725
buriti_de_goias,goias,2464,687
arenopolis,goias,2462,687
sao_miguel_da_baixa_grande,piaui,2456,563
passagem,paraiba,2453,620
urupema,santa_catarina,2453,699
arapei,sao_paulo,2452,680
oleo,sao_paulo,2447,730
embauba,sao_paulo,2446,730
manfrinopolis,parana,2442,645
matos_costa,santa_catarina,2442,657
ribeiraozinho,mato_grosso,2439,692
boa_esperanca_do_iguacu,parana,2437,700
torre_de_pedra,sao_paulo,2432,714
timbauba_dos_batistas,rio_grande_do_norte,2427,640
sagres,sao_paulo,2427,730
pedra_preta,rio_grande_do_norte,2419,558
morro_da_garca,minas_gerais,2413,648
itapora_do_tocantins,tocantins,2412,650
lucianopolis,sao_paulo,2412,733
santa_rita_do_tocantins,tocantins,2407,651
avelinopolis,goias,2401,660
forquetinha,rio_grande_do_sul,2389,683
vargem,santa_catarina,2387,629
maetinga,bahia,2386,538
sul_brasil,santa_catarina,2386,707
palmelo,goias,2382,730
itati,rio_grande_do_sul,2377,669
fama,minas_gerais,2374,717
novo_horizonte,santa_catarina,2366,706
silveira_martins,rio_grande_do_sul,2365,742
uniao_do_oeste,santa_catarina,2364,705
nova_america,goias,2362,678
aracai,minas_gerais,2360,695
mairipotaba,goias,2358,745
painel,santa_catarina,2352,664
aguas_frias,santa_catarina,2341,745
rochedo_de_minas,minas_gerais,2335,684
nova_guataporanga,sao_paulo,2333,726
novo_alegre,tocantins,2332,699
porto_maua,rio_grande_do_sul,2332,698
dezesseis_de_novembro,rio_grande_do_sul,2331,654
travesseiro,rio_grande_do_sul,2331,701
brunopolis,santa_catarina,2318,661
santa_terezinha_do_progresso,santa_catarina,2317,682
monte_santo_do_tocantins,tocantins,2311,620
lourdes,sao_paulo,2311,742
eugenio_de_castro,rio_grande_do_sul,2310,712
estrela_dalva,minas_gerais,2308,710
unistalda,rio_grande_do_sul,2306,649
paulo_bento,rio_grande_do_sul,2303,710
ivolandia,goias,2295,704
cachoeirinha,tocantins,2293,627
sao_vendelino,rio_grande_do_sul,2288,754
santo_expedito_do_sul,rio_grande_do_sul,2287,732
cerro_grande,rio_grande_do_sul,2281,674
presidente_nereu,santa_catarina,2279,737
moncoes,sao_paulo,2274,772
rolador,rio_grande_do_sul,2270,689
zabele,paraiba,2269,623
silveirania,minas_gerais,2267,652
coqueiros_do_sul,rio_grande_do_sul,2267,746
sao_pedro_do_parana,parana,2265,704
ipueira,rio_grande_do_norte,2264,679
amparo,paraiba,2264,606
marzagao,goias,2263,699
sao_sebastiao_do_rio_verde,minas_gerais,2259,676
mirim_doce,santa_catarina,2257,708
faxinalzinho,rio_grande_do_sul,2256,666
corrego_do_ouro,goias,2254,686
casa_grande,minas_gerais,2251,652
iguatu,parana,2251,703
lacerdopolis,santa_catarina,2248,781
sao_valentim_do_sul,rio_grande_do_sul,2248,764
guaporema,parana,2239,719
sao_bernardino,santa_catarina,2239,677
nova_aurora,goias,2236,747
arvoredo,santa_catarina,2228,715
ribeirao_dos_indios,sao_paulo,2222,721
brasilandia_do_tocantins,tocantins,2221,684
morro_agudo_de_goias,goias,2217,695
iracema_do_oeste,parana,2216,707
rio_da_conceicao,tocantins,2211,608
inhacora,rio_grande_do_sul,2207,673
pirapo,rio_grande_do_sul,2205,669
santa_rosa_de_goias,goias,2200,701
ouro_verde,santa_catarina,2197,695
nova_ramada,rio_grande_do_sul,2195,742
novo_tiradentes,rio_grande_do_sul,2189,676
monjolos,minas_gerais,2184,650
taipas_do_tocantins,tocantins,2183,601
mirador,parana,2180,680
santa_helena,santa_catarina,2178,727
parisi,sao_paulo,2177,721
juarina,tocantins,2174,584
santo_antonio_dos_milagres,piaui,2172,619
bodo,rio_grande_do_norte,2171,629
santa_cruz_da_esperanca,sao_paulo,2166,743
sao_manoel_do_parana,parana,2165,725
santa_rosa_de_lima,santa_catarina,2151,757
vargem_bonita,minas_gerais,2143,696
bom_jesus_do_oeste,santa_catarina,2136,712
pilar_de_goias,goias,2135,684
vanini,rio_grande_do_sul,2130,757
oliveira_fortes,minas_gerais,2128,635
pimenteiras_do_oeste,rondonia,2127,665
santo_antonio_do_palma,rio_grande_do_sul,2118,764
santa_clara_d'oeste,sao_paulo,2111,733
dolcinopolis,sao_paulo,2108,742
areia_de_baraunas,paraiba,2105,562
poco_das_antas,rio_grande_do_sul,2105,744
marinopolis,sao_paulo,2101,731
bozano,rio_grande_do_sul,2099,745
davinopolis,goias,2094,716
ipueiras,tocantins,2088,620
boa_vista_das_missoes,rio_grande_do_sul,2087,676
jupia,santa_catarina,2083,719
vila_langaro,rio_grande_do_sul,2070,705
relvado,rio_grande_do_sul,2068,731
monte_das_gameleiras,rio_grande_do_norte,2063,598
ermo,santa_catarina,2059,726
aracitaba,minas_gerais,2056,661
sao_jose_do_inhacora,rio_grande_do_sul,2040,747
sao_patricio,goias,2040,693
itapuca,rio_grande_do_sul,2037,664
gramado_dos_loureiros,rio_grande_do_sul,2036,685
luciara,mato_grosso,2036,676
itambe_do_mato_dentro,minas_gerais,2032,634
santo_antonio_do_paraiso,parana,2032,716
ariranha_do_ivai,parana,2026,670
sao_pedro_das_missoes,rio_grande_do_sul,2025,664
turiuba,sao_paulo,2024,751
cruzalia,sao_paulo,2021,774
santo_antonio_do_planalto,rio_grande_do_sul,2018,759
quixaba,paraiba,2009,622
sucupira,tocantins,2007,667
senador_cortes,minas_gerais,2001,674
riacho_de_santo_antonio,paraiba,1999,594
guarani_d'oeste,sao_paulo,1996,732
dois_irmaos_das_missoes,rio_grande_do_sul,1992,670
mariano_moro,rio_grande_do_sul,1987,730
agua_comprida,minas_gerais,1986,675
lavandeira,tocantins,1984,660
aloandia,goias,1976,697
cunhatai,santa_catarina,1972,754
doutor_ricardo,rio_grande_do_sul,1967,724
tupirama,tocantins,1952,670
ibiam,santa_catarina,1952,725
ubiretama,rio_grande_do_sul,1952,700
serranos,minas_gerais,1949,643
coxixola,paraiba,1948,641
queluzito,minas_gerais,1948,682
sao_joao_de_iracema,sao_paulo,1942,748
almirante_tamandare_do_sul,rio_grande_do_sul,1935,740
sete_de_setembro,rio_grande_do_sul,1931,683
protasio_alves,rio_grande_do_sul,1929,733
pedras_altas,rio_grande_do_sul,1928,640
benjamin_constant_do_sul,rio_grande_do_sul,1924,619
frei_rogerio,santa_catarina,1918,682
sao_jose_do_herval,rio_grande_do_sul,1917,717
douradoquara,minas_gerais,1915,706
alto_bela_vista,santa_catarina,1915,755
guaraita,goias,1905,687
mesopolis,sao_paulo,1903,724
muliterno,rio_grande_do_sul,1901,689
pinhal_da_serra,rio_grande_do_sul,1896,650
serio,rio_grande_do_sul,1889,652
irati,santa_catarina,1887,707
uniao_paulista,sao_paulo,1886,749
ipiranga_do_sul,rio_grande_do_sul,1871,791
tapirai,minas_gerais,1869,667
quatro_irmaos,rio_grande_do_sul,1860,689
bom_progresso,rio_grande_do_sul,1858,723
seritinga,minas_gerais,1857,660
ivora,rio_grande_do_sul,1854,724
vitoria_brasil,sao_paulo,1852,725
paulistania,sao_paulo,1835,718
nova_canaa_paulista,sao_paulo,1824,715
sao_jose_do_brejo_do_cruz,paraiba,1821,581
aspasia,sao_paulo,1815,735
agua_limpa,goias,1809,722
dirce_reis,sao_paulo,1805,741
pedro_teixeira,minas_gerais,1804,637
sao_miguel_da_boa_vista,santa_catarina,1794,710
consolacao,minas_gerais,1786,673
miraselva,parana,1786,748
vespasiano_correa,rio_grande_do_sul,1776,723
cruzaltense,rio_grande_do_sul,1765,719
macieira,santa_catarina,1757,662
santo_antonio_do_rio_abaixo,minas_gerais,1756,669
japura,amazonas,1755,522
arco-iris,sao_paulo,1755,722
trabiju,sao_paulo,1752,722
crixas_do_tocantins,tocantins,1749,644
parari,paraiba,1747,584
severiano_melo,rio_grande_do_norte,1743,604
fernao,sao_paulo,1739,703
vicosa,rio_grande_do_norte,1731,592
nova_boa_vista,rio_grande_do_sul,1731,768
linha_nova,rio_grande_do_sul,1724,749
santa_tereza,rio_grande_do_sul,1722,746
floriano_peixoto,rio_grande_do_sul,1709,663
novo_xingu,rio_grande_do_sul,1705,767
serra_nova_dourada,mato_grosso,1705,664
marema,santa_catarina,1703,743
olaria,minas_gerais,1694,636
canudos_do_vale,rio_grande_do_sul,1693,713
guarinos,goias,1681,652
turmalina,sao_paulo,1667,736
nicolau_vergueiro,rio_grande_do_sul,1667,753
lagoa_santa,goias,1652,740
esperanca_nova,parana,1633,689
santa_cecilia_do_sul,rio_grande_do_sul,1630,725
capao_bonito_do_sul,rio_grande_do_sul,1628,637
barra_bonita,santa_catarina,1625,701
barra_do_rio_azul,rio_grande_do_sul,1621,723
passabem,minas_gerais,1619,642
gentil,rio_grande_do_sul,1619,733
mato_queimado,rio_grande_do_sul,1611,717
sao_felix_do_tocantins,tocantins,1610,574
tigrinhos,santa_catarina,1606,717
lagoa_dos_tres_cantos,rio_grande_do_sul,1604,789
coronel_pilar,rio_grande_do_sul,1602,727
alto_alegre,rio_grande_do_sul,1590,747
pouso_novo,rio_grande_do_sul,1586,715
antonio_prado_de_minas,minas_gerais,1577,684
flor_do_sertao,santa_catarina,1575,708
santa_ines,parana,1568,717
nova_alianca_do_ivai,parana,1560,717
santa_salete,sao_paulo,1558,772
vista_alegre_do_prata,rio_grande_do_sul,1553,780
doresopolis,minas_gerais,1539,692
presidente_castello_branco,santa_catarina,1526,770
campos_verdes,goias,1526,654
ponte_branca,mato_grosso,1525,686
jardinopolis,santa_catarina,1520,709
paiva,minas_gerais,1517,720
ponte_preta,rio_grande_do_sul,1501,725
coqueiro_baixo,rio_grande_do_sul,1490,692
sao_sebastiao_do_rio_preto,minas_gerais,1478,632
guabiju,rio_grande_do_sul,1478,758
moipora,goias,1471,696
santana_da_ponte_pensa,sao_paulo,1448,773
tupanci_do_sul,rio_grande_do_sul,1447,694
paial,santa_catarina,1444,718
montauri,rio_grande_do_sul,1430,764
altamira_do_parana,parana,1429,667
senador_jose_bento,minas_gerais,1422,684
chapada_de_areia,tocantins,1415,619
lajeado_grande,santa_catarina,1408,771
flora_rica,sao_paulo,1397,727
grupiara,minas_gerais,1386,731
andre_da_rocha,rio_grande_do_sul,1351,720
cachoeira_de_goias,goias,1336,727
carlos_gomes,rio_grande_do_sul,1327,739
sao_joao_da_parauna,goias,1312,724
jardim_olinda,parana,1309,682
nova_castilho,sao_paulo,1290,756
